## Mon Sep  5 19:28:51 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_pkp9vtcm --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_pkp9vtcm --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_pkp9vtcm/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
Pd_00846	435591.BDI_0825	6.46e-111	322.0	COG1390@1|root,COG1390@2|Bacteria,4NP16@976|Bacteroidetes,2FMD8@200643|Bacteroidia,22Y2E@171551|Porphyromonadaceae	976|Bacteroidetes	C	subunit E	-	-	-	ko:K02121	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	vATP-synt_E
Pd_00847	435591.BDI_0826	1.22e-215	594.0	COG1527@1|root,COG1527@2|Bacteria,4NMSU@976|Bacteroidetes,2G2KA@200643|Bacteroidia,22Y3R@171551|Porphyromonadaceae	976|Bacteroidetes	C	Protein of unknown function (DUF2764)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2764
Pd_00848	435591.BDI_0827	0.0	1088.0	COG1155@1|root,COG1155@2|Bacteria,4NIB6@976|Bacteroidetes,2FMQ6@200643|Bacteroidia,22WQG@171551|Porphyromonadaceae	976|Bacteroidetes	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The V-type alpha chain is a catalytic subunit	atpA	-	3.6.3.14,3.6.3.15	ko:K02117	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002,ko01000	3.A.2.2,3.A.2.3	-	-	ATP-synt_ab,ATP-synt_ab_N,ATP-synt_ab_Xtn
Pd_00849	435591.BDI_0828	5.88e-315	858.0	COG1156@1|root,COG1156@2|Bacteria,4NIH8@976|Bacteroidetes,2FNPF@200643|Bacteroidia,22WY4@171551|Porphyromonadaceae	976|Bacteroidetes	C	the B subunit is part of the catalytic core of the ATP synthase complex	ntpB	-	-	ko:K02118	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	ATP-synt_ab,ATP-synt_ab_N
Pd_00850	435591.BDI_0829	8.32e-133	378.0	COG1394@1|root,COG1394@2|Bacteria,4NMF2@976|Bacteroidetes,2FM0M@200643|Bacteroidia,22X0S@171551|Porphyromonadaceae	976|Bacteroidetes	C	ATP synthase subunit D	-	-	-	ko:K02120	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	ATP-synt_D
Pd_00851	435591.BDI_0830	0.0	1185.0	COG1269@1|root,COG1269@2|Bacteria,4NGJ9@976|Bacteroidetes,2FMC6@200643|Bacteroidia,22X61@171551|Porphyromonadaceae	976|Bacteroidetes	U	Belongs to the V-ATPase 116 kDa subunit family	-	-	-	ko:K02123	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	V_ATPase_I
Pd_00852	435591.BDI_0831	9.11e-96	280.0	COG0636@1|root,COG0636@2|Bacteria,4NQ9J@976|Bacteroidetes,2G39F@200643|Bacteroidia,22Y8P@171551|Porphyromonadaceae	976|Bacteroidetes	C	ATPase, subunit K	-	-	-	ko:K02124	ko00190,ko01100,map00190,map01100	M00159	-	-	ko00000,ko00001,ko00002	3.A.2.2,3.A.2.3	-	-	ATP-synt_C
Pd_00853	435591.BDI_0832	2.56e-83	246.0	COG3682@1|root,COG3682@2|Bacteria,4NT4V@976|Bacteroidetes,2FSIM@200643|Bacteroidia,22Y78@171551|Porphyromonadaceae	976|Bacteroidetes	K	Penicillinase repressor	-	-	-	-	-	-	-	-	-	-	-	-	Penicillinase_R
Pd_00854	435591.BDI_0833	2.33e-285	787.0	COG3064@1|root,COG4219@1|root,COG3064@2|Bacteria,COG4219@2|Bacteria,4NDWS@976|Bacteroidetes,2FNCU@200643|Bacteroidia,22W9Z@171551|Porphyromonadaceae	976|Bacteroidetes	KT	BlaR1 peptidase M56	-	-	-	-	-	-	-	-	-	-	-	-	CarbopepD_reg_2,Peptidase_M56,Plug,TonB_C
Pd_00855	1235803.C825_04845	4.83e-40	146.0	COG3391@1|root,COG3391@2|Bacteria,4NVA3@976|Bacteroidetes,2FMCK@200643|Bacteroidia,22Z24@171551|Porphyromonadaceae	976|Bacteroidetes	S	6-bladed beta-propeller	-	-	-	-	-	-	-	-	-	-	-	-	DUF4934,DUF5128
Pd_00857	435591.BDI_0836	4.09e-249	683.0	COG0016@1|root,COG0016@2|Bacteria,4NF8I@976|Bacteroidetes,2FNZN@200643|Bacteroidia,22W2R@171551|Porphyromonadaceae	976|Bacteroidetes	J	Belongs to the class-II aminoacyl-tRNA synthetase family. Phe-tRNA synthetase alpha subunit type 1 subfamily	pheS	GO:0003674,GO:0003824,GO:0004812,GO:0004826,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006432,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.20	ko:K01889	ko00970,map00970	M00359,M00360	R03660	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Phe_tRNA-synt_N,tRNA-synt_2d
Pd_00858	435591.BDI_0837	6.37e-296	808.0	COG1253@1|root,COG1253@2|Bacteria,4NE9R@976|Bacteroidetes,2FN9R@200643|Bacteroidia,22W70@171551|Porphyromonadaceae	976|Bacteroidetes	P	Transporter associated domain	corC_1	-	-	ko:K03699	-	-	-	-	ko00000,ko02042	-	-	-	CBS,CorC_HlyC,DUF21
Pd_00859	435591.BDI_0838	2.8e-170	475.0	2AR7H@1|root,31GH7@2|Bacteria,4NQXT@976|Bacteroidetes,2FQE3@200643|Bacteroidia	976|Bacteroidetes	S	COG NOG27381 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	OMP_b-brl_2
Pd_00860	435591.BDI_0839	1.38e-142	401.0	COG1853@1|root,COG1853@2|Bacteria,4NF4H@976|Bacteroidetes,2FMUN@200643|Bacteroidia,22W3S@171551|Porphyromonadaceae	976|Bacteroidetes	S	flavin reductase	-	-	-	-	-	-	-	-	-	-	-	-	Flavin_Reduct
Pd_00861	435591.BDI_0840	7.2e-108	310.0	COG1781@1|root,COG1781@2|Bacteria,4NP1H@976|Bacteroidetes,2G380@200643|Bacteroidia,2320K@171551|Porphyromonadaceae	976|Bacteroidetes	F	Involved in allosteric regulation of aspartate carbamoyltransferase	pyrI	-	-	ko:K00610	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R01397	RC00064,RC02850	ko00000,ko00001,ko00002	-	-	-	PyrI,PyrI_C
Pd_00862	435591.BDI_0841	4.1e-221	609.0	COG0540@1|root,COG0540@2|Bacteria,4NFIU@976|Bacteroidetes,2FN60@200643|Bacteroidia,22W4C@171551|Porphyromonadaceae	976|Bacteroidetes	F	Belongs to the ATCase OTCase family	pyrB	-	2.1.3.2	ko:K00609	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R01397	RC00064,RC02850	ko00000,ko00001,ko00002,ko01000	-	-	-	OTCace,OTCace_N
Pd_00864	1235803.C825_05301	3.71e-140	404.0	2EIV1@1|root,33CKC@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00865	435591.BDI_0844	6.65e-160	447.0	COG1974@1|root,COG1974@2|Bacteria,4PMXU@976|Bacteroidetes,2G0JZ@200643|Bacteroidia,2324M@171551|Porphyromonadaceae	976|Bacteroidetes	KT	Peptidase S24-like	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S24
Pd_00868	435591.BDI_0847	1.26e-71	215.0	2E8HS@1|root,332VU@2|Bacteria,4NV3U@976|Bacteroidetes,2FVCB@200643|Bacteroidia,22YYZ@171551|Porphyromonadaceae	976|Bacteroidetes	S	Pfam:DUF2693	-	-	-	-	-	-	-	-	-	-	-	-	WYL_2
Pd_00875	435591.BDI_0850	8.77e-69	210.0	COG2197@1|root,COG2197@2|Bacteria,4P6N3@976|Bacteroidetes,2FYSK@200643|Bacteroidia	976|Bacteroidetes	KT	response regulator	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00876	435591.BDI_0852	2.38e-222	613.0	COG1100@1|root,COG1100@2|Bacteria,4NEXY@976|Bacteroidetes,2FRU5@200643|Bacteroidia,22ZUP@171551|Porphyromonadaceae	976|Bacteroidetes	S	AAA domain	-	-	-	-	-	-	-	-	-	-	-	-	AAA_24
Pd_00877	435591.BDI_0853	5.93e-190	526.0	2DBM0@1|root,2Z9WD@2|Bacteria,4NGMV@976|Bacteroidetes,2FRR0@200643|Bacteroidia,22ZED@171551|Porphyromonadaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00878	435591.BDI_0854	1.27e-99	289.0	2BR89@1|root,32K6M@2|Bacteria,4NQWW@976|Bacteroidetes,2FT14@200643|Bacteroidia,230SM@171551|Porphyromonadaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00880	435591.BDI_0856	1.06e-194	540.0	COG0085@1|root,COG0085@2|Bacteria,4NUG4@976|Bacteroidetes	976|Bacteroidetes	K	RNA polymerase activity	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00881	435591.BDI_0857	2.4e-112	322.0	COG1403@1|root,COG1403@2|Bacteria,4NT6C@976|Bacteroidetes,2FSYF@200643|Bacteroidia,230T5@171551|Porphyromonadaceae	976|Bacteroidetes	V	Bacteriophage Lambda NinG protein	-	-	-	-	-	-	-	-	-	-	-	-	NinG
Pd_00882	435591.BDI_0858	1.72e-289	789.0	COG1061@1|root,COG1061@2|Bacteria,4NECV@976|Bacteroidetes,2FN7J@200643|Bacteroidia,22ZRI@171551|Porphyromonadaceae	976|Bacteroidetes	L	helicase superfamily c-terminal domain	-	-	-	ko:K19789	-	-	-	-	ko00000,ko03400	-	-	-	Helicase_C,QSregVF_b,ResIII
Pd_00884	435591.BDI_0859	2.2e-223	615.0	COG3935@1|root,COG3935@2|Bacteria,4PMUV@976|Bacteroidetes,2G0H7@200643|Bacteroidia	976|Bacteroidetes	L	DnaD domain protein	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00885	435591.BDI_0860	2.49e-123	353.0	2ENZM@1|root,33GKH@2|Bacteria,4NXMR@976|Bacteroidetes,2FUZ9@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00886	435591.BDI_0861	0.0	895.0	COG0270@1|root,COG0270@2|Bacteria,4NJPP@976|Bacteroidetes,2FKYT@200643|Bacteroidia	976|Bacteroidetes	H	Belongs to the class I-like SAM-binding methyltransferase superfamily. C5-methyltransferase family	-	-	2.1.1.37	ko:K00558	ko00270,ko01100,ko05206,map00270,map01100,map05206	M00035	R04858	RC00003,RC00332	ko00000,ko00001,ko00002,ko01000,ko02048,ko03032,ko03036	-	-	-	DNA_methylase
Pd_00887	435591.BDI_0862	3.08e-202	558.0	COG0338@1|root,COG0338@2|Bacteria,4NNKG@976|Bacteroidetes,2G2YK@200643|Bacteroidia,231HI@171551|Porphyromonadaceae	976|Bacteroidetes	H	D12 class N6 adenine-specific DNA methyltransferase	-	-	2.1.1.72	ko:K06223	ko03430,map03430	-	-	-	ko00000,ko00001,ko01000,ko02048,ko03032,ko03400	-	-	-	MethyltransfD12
Pd_00892	435591.BDI_0866	1.26e-110	317.0	2EGZP@1|root,33ART@2|Bacteria,4NYAA@976|Bacteroidetes,2FVRR@200643|Bacteroidia,2312A@171551|Porphyromonadaceae	976|Bacteroidetes	S	YopX protein	-	-	-	-	-	-	-	-	-	-	-	-	YopX
Pd_00894	435591.BDI_0868	1.66e-92	270.0	COG0629@1|root,COG0629@2|Bacteria,4NQBK@976|Bacteroidetes,2FT5G@200643|Bacteroidia,22Y9U@171551|Porphyromonadaceae	976|Bacteroidetes	L	Single-stranded DNA-binding protein	ssb	-	-	ko:K03111	ko03030,ko03430,ko03440,map03030,map03430,map03440	-	-	-	ko00000,ko00001,ko03029,ko03032,ko03400	-	-	-	SSB
Pd_00895	435591.BDI_0869	1.11e-92	271.0	2D8KF@1|root,32TRH@2|Bacteria,4NUB9@976|Bacteroidetes,2FTFM@200643|Bacteroidia,23106@171551|Porphyromonadaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00896	411477.PARMER_02062	3.23e-40	132.0	2969K@1|root,2ZTJK@2|Bacteria,4P8Y7@976|Bacteroidetes,2FZS7@200643|Bacteroidia	976|Bacteroidetes	S	HicA toxin of bacterial toxin-antitoxin,	-	-	-	-	-	-	-	-	-	-	-	-	HicA_toxin
Pd_00897	435591.BDI_0870	6.49e-90	263.0	COG1598@1|root,COG1598@2|Bacteria,4NVQT@976|Bacteroidetes,2FU88@200643|Bacteroidia,2309F@171551|Porphyromonadaceae	976|Bacteroidetes	S	PFAM Uncharacterised protein family UPF0150	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00899	357276.EL88_11400	1.82e-44	144.0	2AA75@1|root,30ZG7@2|Bacteria,4PDR2@976|Bacteroidetes,2FVZC@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00900	435591.BDI_0871	1.73e-57	177.0	2A85Z@1|root,30X6T@2|Bacteria,4PAJF@976|Bacteroidetes,2FUX2@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00901	435591.BDI_0872	9.57e-106	305.0	2DG48@1|root,2ZUEQ@2|Bacteria,4PMXV@976|Bacteroidetes,2G0K0@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00903	357276.EL88_11380	2.32e-31	110.0	2FJYB@1|root,34BKP@2|Bacteria,4P64D@976|Bacteroidetes,2FU01@200643|Bacteroidia,4AS0P@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00906	1268240.ATFI01000008_gene2575	1.58e-37	126.0	2DZP0@1|root,34C5U@2|Bacteria,4P7EP@976|Bacteroidetes,2FV5S@200643|Bacteroidia,4ASNE@815|Bacteroidaceae	976|Bacteroidetes	S	Domain of unknown function, B. Theta Gene description (DUF3873)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3873
Pd_00908	435591.BDI_0875	7.71e-91	265.0	2EDM1@1|root,337GV@2|Bacteria,4NVX2@976|Bacteroidetes,2FVCF@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ASCH
Pd_00909	435591.BDI_0876	1.2e-167	467.0	COG0175@1|root,COG0175@2|Bacteria,4NPKC@976|Bacteroidetes,2G331@200643|Bacteroidia	976|Bacteroidetes	EH	Phosphoadenosine phosphosulfate reductase family	-	-	2.7.7.4	ko:K00957	ko00230,ko00261,ko00450,ko00920,ko01100,ko01120,ko01130,map00230,map00261,map00450,map00920,map01100,map01120,map01130	M00176,M00596	R00529,R04929	RC02809,RC02889	ko00000,ko00001,ko00002,ko01000	-	-	-	PAPS_reduct
Pd_00910	435591.BDI_0877	1.27e-169	474.0	COG1475@1|root,COG1475@2|Bacteria,4NPDQ@976|Bacteroidetes,2G2N4@200643|Bacteroidia,230R3@171551|Porphyromonadaceae	976|Bacteroidetes	L	DNA binding	-	-	-	-	-	-	-	-	-	-	-	-	ParBc
Pd_00911	435591.BDI_0878	4.71e-119	340.0	2C34Q@1|root,33SIJ@2|Bacteria,4P0M1@976|Bacteroidetes,2FVIK@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00912	435591.BDI_0879	1.67e-315	858.0	COG1783@1|root,COG1783@2|Bacteria,4NHPB@976|Bacteroidetes,2FR95@200643|Bacteroidia,22WQM@171551|Porphyromonadaceae	976|Bacteroidetes	S	Terminase RNAseH like domain	-	-	-	ko:K06909	-	-	-	-	ko00000	-	-	-	Terminase_3,Terminase_3C
Pd_00914	435591.BDI_0880	0.0	995.0	28P0G@1|root,2ZBX3@2|Bacteria,4NIMN@976|Bacteroidetes,2G34T@200643|Bacteroidia,231KX@171551|Porphyromonadaceae	976|Bacteroidetes	S	Phage portal protein, SPP1 Gp6-like	-	-	-	-	-	-	-	-	-	-	-	-	Phage_prot_Gp6
Pd_00915	435591.BDI_0881	1.57e-69	209.0	COG4680@1|root,COG4680@2|Bacteria,4P3KH@976|Bacteroidetes,2G2CR@200643|Bacteroidia	976|Bacteroidetes	S	HigB_toxin, RelE-like toxic component of a toxin-antitoxin system	-	-	-	ko:K19166	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	HigB_toxin
Pd_00916	435591.BDI_0882	8.96e-79	234.0	COG5499@1|root,COG5499@2|Bacteria,4NR6H@976|Bacteroidetes,2FSIX@200643|Bacteroidia,230GI@171551|Porphyromonadaceae	976|Bacteroidetes	K	Helix-turn-helix domain	-	-	-	ko:K18831	-	-	-	-	ko00000,ko02048,ko03000	-	-	-	HTH_3
Pd_00917	435591.BDI_0883	9.39e-141	398.0	29MKI@1|root,308IB@2|Bacteria,4NPHE@976|Bacteroidetes,2G1PQ@200643|Bacteroidia,230WZ@171551|Porphyromonadaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00918	435591.BDI_0884	1.56e-193	538.0	2BZQV@1|root,32R5H@2|Bacteria,4NS29@976|Bacteroidetes,2FR2U@200643|Bacteroidia,22YS6@171551|Porphyromonadaceae	976|Bacteroidetes	S	Head fiber protein	-	-	-	-	-	-	-	-	-	-	-	-	Phage_head_fibr
Pd_00919	435591.BDI_0885	1.46e-264	724.0	28M2B@1|root,2ZAGU@2|Bacteria,4NJ9Q@976|Bacteroidetes,2FQU4@200643|Bacteroidia,22YAJ@171551|Porphyromonadaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00920	435591.BDI_0886	1.37e-70	212.0	2DS4D@1|root,33EGD@2|Bacteria,4NYA2@976|Bacteroidetes,2FTRZ@200643|Bacteroidia,230RF@171551|Porphyromonadaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00921	585543.HMPREF0969_03358	5.9e-80	236.0	2AKWD@1|root,31BPT@2|Bacteria,4NS3M@976|Bacteroidetes,2FT6R@200643|Bacteroidia,4ARGK@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00922	411477.PARMER_02035	8.46e-65	197.0	2EMZV@1|root,33FN1@2|Bacteria,4NZ07@976|Bacteroidetes,2FT2K@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00923	435591.BDI_0889	2e-67	204.0	2DVMS@1|root,33WEU@2|Bacteria,4P39S@976|Bacteroidetes,2FXU1@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00924	435591.BDI_0890	1.5e-88	259.0	2B2G2@1|root,31V0T@2|Bacteria,4NS2Z@976|Bacteroidetes,2FSXJ@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00925	411477.PARMER_02032	1.15e-121	347.0	2EPMY@1|root,33H8K@2|Bacteria,4NYGD@976|Bacteroidetes,2FTYV@200643|Bacteroidia,23142@171551|Porphyromonadaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00926	411477.PARMER_02031	1.92e-88	260.0	2ETZ1@1|root,33MG6@2|Bacteria,4NZKQ@976|Bacteroidetes,2FU35@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00927	435591.BDI_0893	0.0	2201.0	COG1196@1|root,COG3941@1|root,COG1196@2|Bacteria,COG3941@2|Bacteria,4NF3E@976|Bacteroidetes,2FNYJ@200643|Bacteroidia,22YP9@171551|Porphyromonadaceae	976|Bacteroidetes	D	Psort location OuterMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00928	435591.BDI_0894	4.85e-97	282.0	28ZVV@1|root,2ZMKC@2|Bacteria,4P8GU@976|Bacteroidetes,2FV87@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00929	435591.BDI_0895	9.1e-236	647.0	2DMXZ@1|root,32UBB@2|Bacteria,4NTRT@976|Bacteroidetes,2FSCE@200643|Bacteroidia,2319J@171551|Porphyromonadaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00930	435591.BDI_0896	4.06e-79	245.0	COG3266@1|root,COG3266@2|Bacteria,4P2WP@976|Bacteroidetes,2FS75@200643|Bacteroidia	976|Bacteroidetes	S	domain, Protein	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00931	435591.BDI_0897	4.36e-137	392.0	2DUY3@1|root,33SYJ@2|Bacteria,4P0K0@976|Bacteroidetes,2FTCV@200643|Bacteroidia,230KY@171551|Porphyromonadaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00932	435591.BDI_0898	0.0	1022.0	2ESU6@1|root,33T2Y@2|Bacteria,4P14Z@976|Bacteroidetes,2G1BB@200643|Bacteroidia,22Z6D@171551|Porphyromonadaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00933	435591.BDI_0900	0.0	1036.0	COG3344@1|root,COG3344@2|Bacteria,4NHUA@976|Bacteroidetes,2FPE8@200643|Bacteroidia,2307G@171551|Porphyromonadaceae	976|Bacteroidetes	L	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	RVT_1
Pd_00934	1122971.BAME01000043_gene3780	4.71e-32	117.0	2EXYW@1|root,33R7X@2|Bacteria,4NZT4@976|Bacteroidetes,2FX4U@200643|Bacteroidia,2316I@171551|Porphyromonadaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00935	435591.BDI_0901	0.0	2337.0	COG4926@1|root,COG4926@2|Bacteria,4NFC7@976|Bacteroidetes,2FNWJ@200643|Bacteroidia,22YN6@171551|Porphyromonadaceae	976|Bacteroidetes	S	Phage minor structural protein	-	-	-	-	-	-	-	-	-	-	-	-	ILEI
Pd_00937	435591.BDI_0903	1.64e-74	223.0	2C21S@1|root,342FA@2|Bacteria,4P3YR@976|Bacteroidetes,2FTNG@200643|Bacteroidia	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00938	435591.BDI_0904	1.86e-94	275.0	2DNV9@1|root,32ZB3@2|Bacteria,4NV7Y@976|Bacteroidetes,2FTAS@200643|Bacteroidia,230T2@171551|Porphyromonadaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00940	435591.BDI_0906	7.57e-287	783.0	COG2856@1|root,COG2856@2|Bacteria,4NK14@976|Bacteroidetes,2FRS7@200643|Bacteroidia,22Z7C@171551|Porphyromonadaceae	976|Bacteroidetes	E	Zn peptidase	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3,Peptidase_M78
Pd_00941	435591.BDI_0907	7.27e-112	322.0	2C07F@1|root,2ZKUG@2|Bacteria,4NMD7@976|Bacteroidetes,2FRTU@200643|Bacteroidia,2307C@171551|Porphyromonadaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Pd_00942	435591.BDI_0908	1.46e-34	118.0	2CIFR@1|root,2Z835@2|Bacteria,4NN9D@976|Bacteroidetes	976|Bacteroidetes	S	Protein of unknown function (DUF2589)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2589
Pd_00945	435591.BDI_0910	2.04e-297	810.0	2D6VC@1|root,32TMW@2|Bacteria,4NW26@976|Bacteroidetes	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	RES
Pd_00946	435591.BDI_0911	7.74e-314	855.0	COG0582@1|root,COG0582@2|Bacteria,4NMGI@976|Bacteroidetes,2FMW4@200643|Bacteroidia,22ZSW@171551|Porphyromonadaceae	976|Bacteroidetes	L	Phage integrase SAM-like domain	-	-	-	-	-	-	-	-	-	-	-	-	Arm-DNA-bind_5,Phage_int_SAM_5,Phage_integrase
Pd_00947	435591.BDI_0912	0.0	1160.0	COG1785@1|root,COG1785@2|Bacteria,4NG3D@976|Bacteroidetes,2FQUC@200643|Bacteroidia,22WG5@171551|Porphyromonadaceae	976|Bacteroidetes	P	Belongs to the alkaline phosphatase family	-	-	3.1.3.1	ko:K01077	ko00730,ko00790,ko01100,ko02020,map00730,map00790,map01100,map02020	M00126	R02135,R04620	RC00017	ko00000,ko00001,ko00002,ko00537,ko01000,ko04147	-	-	-	Alk_phosphatase
Pd_00948	435591.BDI_0913	2.18e-289	789.0	COG0006@1|root,COG0006@2|Bacteria,4NJI0@976|Bacteroidetes,2FMKH@200643|Bacteroidia,22WGZ@171551|Porphyromonadaceae	976|Bacteroidetes	E	peptidase M24	pepQ	-	3.4.11.9,3.4.13.9	ko:K01262,ko:K01271	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Creatinase_N,Peptidase_M24
Pd_00949	435591.BDI_0914	3.34e-106	306.0	COG2731@1|root,COG2731@2|Bacteria,4NQU1@976|Bacteroidetes,2G2E1@200643|Bacteroidia,22Y5R@171551|Porphyromonadaceae	976|Bacteroidetes	G	YhcH YjgK YiaL family protein	-	-	-	-	-	-	-	-	-	-	-	-	DUF386
Pd_00950	435591.BDI_0915	0.0	1401.0	COG2217@1|root,COG2217@2|Bacteria,4NERS@976|Bacteroidetes,2FNJA@200643|Bacteroidia,22WCT@171551|Porphyromonadaceae	976|Bacteroidetes	P	Copper-exporting ATPase	copA	-	3.6.3.4,3.6.3.54	ko:K01533,ko:K17686	ko01524,ko04016,map01524,map04016	-	R00086	RC00002	ko00000,ko00001,ko01000	3.A.3.5	-	-	E1-E2_ATPase,HMA,Hydrolase
