## Mon Sep  5 19:14:30 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_2ya2ltn_ --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_2ya2ltn_ --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_2ya2ltn_/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
Bv_00443	435590.BVU_0423	1.08e-62	192.0	2EH2Q@1|root,33AUP@2|Bacteria,4NXI6@976|Bacteroidetes,2FT92@200643|Bacteroidia,4ARBC@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG23401 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	-
Bv_00444	435590.BVU_0424	0.0	937.0	COG1452@1|root,COG1452@2|Bacteria,4NDU3@976|Bacteroidetes,2FNPJ@200643|Bacteroidia,4AKX9@815|Bacteroidaceae	976|Bacteroidetes	M	COG NOG06415 non supervised orthologous group	lptD	-	-	-	-	-	-	-	-	-	-	-	OstA_2
Bv_00445	435590.BVU_0425	0.0	882.0	COG0760@1|root,COG0760@2|Bacteria,4NEW0@976|Bacteroidetes,2FMDU@200643|Bacteroidia,4AMAN@815|Bacteroidaceae	976|Bacteroidetes	M	peptidylprolyl isomerase	surA	-	5.2.1.8	ko:K03771	-	-	-	-	ko00000,ko01000,ko03110	-	-	-	Rotamase,SurA_N_3
Bv_00446	435590.BVU_0426	4.95e-214	590.0	COG0760@1|root,COG0760@2|Bacteria,4NG2P@976|Bacteroidetes,2FMWD@200643|Bacteroidia,4AMBD@815|Bacteroidaceae	976|Bacteroidetes	O	COG NOG23400 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	Rotamase_2
Bv_00447	435590.BVU_0427	0.0	888.0	COG0760@1|root,COG0760@2|Bacteria,4NGIR@976|Bacteroidetes,2FNS9@200643|Bacteroidia,4AP78@815|Bacteroidaceae	976|Bacteroidetes	M	COG COG0760 Parvulin-like peptidyl-prolyl isomerase	-	-	5.2.1.8	ko:K03771	-	-	-	-	ko00000,ko01000,ko03110	-	-	-	Rotamase,Rotamase_2,Rotamase_3
Bv_00448	357276.EL88_21560	0.0	939.0	COG0516@1|root,COG0517@1|root,COG0516@2|Bacteria,COG0517@2|Bacteria,4NDXQ@976|Bacteroidetes,2FMKX@200643|Bacteroidia,4AMQC@815|Bacteroidaceae	976|Bacteroidetes	F	Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate- limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth	guaB	-	1.1.1.205	ko:K00088	ko00230,ko00983,ko01100,ko01110,map00230,map00983,map01100,map01110	M00050	R01130,R08240	RC00143,RC02207	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	CBS,IMPDH
Bv_00450	435590.BVU_0429	3.95e-107	308.0	2DWV0@1|root,3420H@2|Bacteria,4P4G9@976|Bacteroidetes,2FT1Z@200643|Bacteroidia,4ARCU@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG19145 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	-
Bv_00451	435590.BVU_0430	3.5e-124	355.0	COG5545@1|root,COG5545@2|Bacteria,4PAX2@976|Bacteroidetes,2FXYS@200643|Bacteroidia,4ATY9@815|Bacteroidaceae	976|Bacteroidetes	S	Domain of unknonw function from B. Theta Gene description (DUF3874)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3874,VirE
Bv_00452	435590.BVU_0431	0.0	1081.0	COG1961@1|root,COG1961@2|Bacteria,4P9KB@976|Bacteroidetes,2FS18@200643|Bacteroidia,4AP3N@815|Bacteroidaceae	976|Bacteroidetes	L	Recombinase	-	-	-	ko:K06400	-	-	-	-	ko00000	-	-	-	Recombinase,Resolvase,Zn_ribbon_recom
Bv_00453	435590.BVU_0432	8.19e-244	669.0	2AV4S@1|root,31KV1@2|Bacteria,4PJAF@976|Bacteroidetes,2FR8V@200643|Bacteroidia,4APUP@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bv_00454	435590.BVU_0433	7.31e-209	578.0	2EVR4@1|root,33P53@2|Bacteria,4NZBX@976|Bacteroidetes,2FSHW@200643|Bacteroidia	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bv_00455	435590.BVU_0434	6.96e-74	221.0	2A8EF@1|root,30XG8@2|Bacteria,4PAX5@976|Bacteroidetes,2FXYZ@200643|Bacteroidia,4ATYK@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bv_00456	435590.BVU_0435	2.86e-102	296.0	2AFEJ@1|root,315EJ@2|Bacteria,4PJM8@976|Bacteroidetes,2FYIE@200643|Bacteroidia,4AU5V@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bv_00457	585543.HMPREF0969_03540	7.21e-35	119.0	2FE33@1|root,3147V@2|Bacteria,4PIMF@976|Bacteroidetes,2FYV6@200643|Bacteroidia,4ASKF@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bv_00459	435590.BVU_0436	8.35e-191	531.0	2F8FS@1|root,340UG@2|Bacteria,4P4XA@976|Bacteroidetes,2FP8E@200643|Bacteroidia,4AQ7R@815|Bacteroidaceae	976|Bacteroidetes	S	Winged helix-turn-helix DNA-binding	-	-	-	-	-	-	-	-	-	-	-	-	HTH_24
Bv_00460	435590.BVU_0437	6.54e-250	685.0	28IS4@1|root,2Z8RA@2|Bacteria,4NGT4@976|Bacteroidetes,2FQ5C@200643|Bacteroidia,4AN0G@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	DUF3871
Bv_00461	1121098.HMPREF1534_02716	4.18e-15	67.8	2BV22@1|root,32QEX@2|Bacteria,4PC39@976|Bacteroidetes,2FZX0@200643|Bacteroidia,4AUXR@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bv_00462	435590.BVU_0438	5.76e-134	380.0	COG0582@1|root,COG0582@2|Bacteria,4NMQA@976|Bacteroidetes,2FM8W@200643|Bacteroidia,4AN79@815|Bacteroidaceae	976|Bacteroidetes	L	Phage integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_integrase
Bv_00463	435590.BVU_0439	3.78e-156	441.0	2EA67@1|root,334B2@2|Bacteria,4NSI0@976|Bacteroidetes,2FTXC@200643|Bacteroidia,4AS2C@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bv_00464	435590.BVU_0440	8.42e-194	537.0	2DI5Y@1|root,30246@2|Bacteria,4PIZX@976|Bacteroidetes,2FTS8@200643|Bacteroidia,4ARJE@815|Bacteroidaceae	976|Bacteroidetes	S	Domain of unknown function (DUF4595) with porin-like fold	-	-	-	-	-	-	-	-	-	-	-	-	DUF4595
Bv_00465	435590.BVU_0441	0.0	984.0	COG5545@1|root,COG5545@2|Bacteria,4NG2W@976|Bacteroidetes,2FNU1@200643|Bacteroidia,4AK96@815|Bacteroidaceae	976|Bacteroidetes	S	P-loop ATPase and inactivated derivatives	-	-	-	-	-	-	-	-	-	-	-	-	DUF3874,VirE,VirE_N
Bv_00467	357276.EL88_21570	0.0	1436.0	COG0514@1|root,COG0514@2|Bacteria,4NEB4@976|Bacteroidetes,2FMBR@200643|Bacteroidia,4AN8T@815|Bacteroidaceae	976|Bacteroidetes	L	ATP-dependent DNA helicase RecQ	recQ	-	3.6.4.12	ko:K03654	ko03018,map03018	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	DEAD,HRDC,Helicase_C,RQC,RecQ_Zn_bind
Bv_00468	435590.BVU_0443	1.84e-300	819.0	COG1219@1|root,COG1219@2|Bacteria,4NE1B@976|Bacteroidetes,2FMQV@200643|Bacteroidia,4ANSV@815|Bacteroidaceae	976|Bacteroidetes	O	ATP-dependent specificity component of the Clp protease. It directs the protease to specific substrates. Can perform chaperone functions in the absence of ClpP	clpX	GO:0000166,GO:0003674,GO:0003824,GO:0004176,GO:0005488,GO:0005524,GO:0006508,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008233,GO:0009056,GO:0009057,GO:0009987,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0019538,GO:0030163,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0042623,GO:0043167,GO:0043168,GO:0043170,GO:0044238,GO:0051301,GO:0070011,GO:0071704,GO:0097159,GO:0097367,GO:0140096,GO:1901265,GO:1901363,GO:1901564,GO:1901565,GO:1901575	-	ko:K03544	ko04112,map04112	-	-	-	ko00000,ko00001,ko03110	-	-	-	AAA_2,ClpB_D2-small,zf-C4_ClpX
Bv_00469	435590.BVU_0444	3.99e-157	441.0	COG0740@1|root,COG0740@2|Bacteria,4NE20@976|Bacteroidetes,2FN8E@200643|Bacteroidia,4AM2P@815|Bacteroidaceae	976|Bacteroidetes	O	Cleaves peptides in various proteins in a process that requires ATP hydrolysis. Has a chymotrypsin-like activity. Plays a major role in the degradation of misfolded proteins	clpP	-	3.4.21.92	ko:K01358	ko04112,ko04212,map04112,map04212	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	CLP_protease
Bv_00470	435590.BVU_0445	6.65e-314	856.0	COG0544@1|root,COG0544@2|Bacteria,4NE99@976|Bacteroidetes,2FM7B@200643|Bacteroidia,4AK9A@815|Bacteroidaceae	976|Bacteroidetes	O	peptidyl-prolyl cis-trans isomerase (trigger factor)	tig	-	-	ko:K03545	-	-	-	-	ko00000	-	-	-	Trigger_C,Trigger_N
Bv_00471	1122971.BAME01000002_gene204	1.46e-50	160.0	COG0724@1|root,COG0724@2|Bacteria,4NV5J@976|Bacteroidetes,2G2C6@200643|Bacteroidia	976|Bacteroidetes	S	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	-	-	-	-	-	-	-	-	-	-	-	-	RRM_1
Bv_00472	435590.BVU_0447	1.19e-192	535.0	COG1137@1|root,COG1137@2|Bacteria,4NDUG@976|Bacteroidetes,2FKZE@200643|Bacteroidia,4AN6X@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score 9.12	lptB	-	-	ko:K06861	ko02010,map02010	M00320	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	1.B.42.1	-	-	ABC_tran,BCA_ABC_TP_C
Bv_00473	435590.BVU_0448	1.6e-172	482.0	COG0767@1|root,COG0767@2|Bacteria,4NEZ8@976|Bacteroidetes,2FNVR@200643|Bacteroidia,4AKM5@815|Bacteroidaceae	976|Bacteroidetes	Q	Psort location CytoplasmicMembrane, score 10.00	mlaE	-	-	ko:K02066	ko02010,map02010	M00210,M00669,M00670	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.27	-	-	MlaE
Bv_00474	435590.BVU_0449	6.38e-183	508.0	COG1127@1|root,COG1127@2|Bacteria,4NETG@976|Bacteroidetes,2FM5W@200643|Bacteroidia,4AMNV@815|Bacteroidaceae	976|Bacteroidetes	Q	ABC transporter, ATP-binding protein	metN	-	-	ko:K02065	ko02010,map02010	M00210,M00669,M00670	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.27	-	-	ABC_tran
Bv_00475	435590.BVU_0450	9.51e-316	860.0	COG1160@1|root,COG1160@2|Bacteria,4NE2J@976|Bacteroidetes,2FN63@200643|Bacteroidia,4AMCB@815|Bacteroidaceae	976|Bacteroidetes	S	GTPase that plays an essential role in the late steps of ribosome biogenesis	der	-	-	ko:K03977	-	-	-	-	ko00000,ko03009	-	-	-	KH_dom-like,MMR_HSR1
Bv_00476	435590.BVU_0451	1.3e-206	572.0	COG1159@1|root,COG1159@2|Bacteria,4NES2@976|Bacteroidetes,2FN64@200643|Bacteroidia,4AME9@815|Bacteroidaceae	976|Bacteroidetes	S	An essential GTPase that binds both GDP and GTP, with rapid nucleotide exchange. Plays a role in 16S rRNA processing and 30S ribosomal subunit biogenesis and possibly also in cell cycle regulation and energy metabolism	era	-	-	ko:K03595	-	-	-	-	ko00000,ko03009,ko03029	-	-	-	KH_2,MMR_HSR1
Bv_00477	1122971.BAME01000002_gene198	3.64e-250	685.0	COG0332@1|root,COG0332@2|Bacteria,4NEYH@976|Bacteroidetes,2FM5X@200643|Bacteroidia,22VVW@171551|Porphyromonadaceae	976|Bacteroidetes	I	Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Catalyzes the first condensation reaction which initiates fatty acid synthesis and may therefore play a role in governing the total rate of fatty acid production. Possesses both acetoacetyl-ACP synthase and acetyl transacylase activities. Its substrate specificity determines the biosynthesis of branched- chain and or straight-chain of fatty acids	fabH	GO:0003674,GO:0003824,GO:0006082,GO:0006629,GO:0006631,GO:0008150,GO:0008152,GO:0009987,GO:0016740,GO:0016746,GO:0016747,GO:0019752,GO:0032787,GO:0033818,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0071704	2.3.1.180	ko:K00648	ko00061,ko01100,ko01212,map00061,map01100,map01212	M00082,M00083	R10707	RC00004,RC02729,RC02888	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	ACP_syn_III,ACP_syn_III_C
Bv_00478	1121098.HMPREF1534_02409	1.73e-40	133.0	COG0333@1|root,COG0333@2|Bacteria,4NUXU@976|Bacteroidetes,2FUZD@200643|Bacteroidia,4ARR4@815|Bacteroidaceae	976|Bacteroidetes	J	Belongs to the bacterial ribosomal protein bL32 family	rpmF	-	-	ko:K02911	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_L32p
Bv_00479	435590.BVU_0453	4.81e-127	361.0	COG1399@1|root,COG1399@2|Bacteria,4NMQT@976|Bacteroidetes,2FPCJ@200643|Bacteroidia,4ANQ1@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	DUF177
Bv_00486	357276.EL88_21675	4.84e-54	169.0	2DDQP@1|root,2ZIXC@2|Bacteria,4P960@976|Bacteroidetes,2FVGX@200643|Bacteroidia,4ASN8@815|Bacteroidaceae	976|Bacteroidetes	S	2TM domain	-	-	-	-	-	-	-	-	-	-	-	-	2TM
Bv_00487	435590.BVU_0460	3.99e-135	385.0	295IV@1|root,2ZSWC@2|Bacteria,4NVMA@976|Bacteroidetes,2FQW1@200643|Bacteroidia,4APCE@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
Bv_00488	435590.BVU_0461	1.09e-61	189.0	COG0640@1|root,COG0640@2|Bacteria,4NSAV@976|Bacteroidetes,2G3H0@200643|Bacteroidia,4ARAU@815|Bacteroidaceae	976|Bacteroidetes	K	Winged helix DNA-binding domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_34
Bv_00489	435590.BVU_0462	2.36e-245	673.0	COG0039@1|root,COG0039@2|Bacteria,4NEJ7@976|Bacteroidetes,2FNZ4@200643|Bacteroidia,4ANT4@815|Bacteroidaceae	976|Bacteroidetes	C	Belongs to the LDH MDH superfamily	mdh	-	1.1.1.37	ko:K00024	ko00020,ko00270,ko00620,ko00630,ko00680,ko00710,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00270,map00620,map00630,map00680,map00710,map00720,map01100,map01110,map01120,map01130,map01200	M00009,M00011,M00012,M00168,M00173,M00346,M00374,M00620,M00740	R00342,R07136	RC00031	ko00000,ko00001,ko00002,ko01000	-	-	-	Ldh_1_C,Ldh_1_N
Bv_00490	435590.BVU_0463	0.0	1362.0	COG0358@1|root,COG0358@2|Bacteria,4NENT@976|Bacteroidetes,2FMV1@200643|Bacteroidia,4AMR8@815|Bacteroidaceae	976|Bacteroidetes	L	RNA polymerase that catalyzes the synthesis of short RNA molecules used as primers for DNA polymerase during DNA replication	dnaG	-	-	ko:K02316	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	DnaB_bind,Toprim_2,Toprim_4,Toprim_N,zf-CHC2
Bv_00491	1122971.BAME01000069_gene4943	4.39e-139	393.0	COG0302@1|root,COG0302@2|Bacteria,4NFC2@976|Bacteroidetes,2FMYB@200643|Bacteroidia,22WSJ@171551|Porphyromonadaceae	976|Bacteroidetes	F	GTP cyclohydrolase 1	folE	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0003933,GO:0003934,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006066,GO:0006725,GO:0006729,GO:0006732,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009108,GO:0009987,GO:0016787,GO:0016810,GO:0016814,GO:0017076,GO:0017144,GO:0018130,GO:0019001,GO:0019238,GO:0019438,GO:0019751,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0034311,GO:0034312,GO:0034641,GO:0035639,GO:0036094,GO:0042558,GO:0042559,GO:0043167,GO:0043168,GO:0043169,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046146,GO:0046165,GO:0046173,GO:0046483,GO:0046872,GO:0046914,GO:0051186,GO:0051188,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901615,GO:1901617	3.5.4.16	ko:K01495	ko00790,ko01100,map00790,map01100	M00126,M00841,M00842,M00843	R00428,R04639,R05046,R05048	RC00263,RC00294,RC00323,RC00945,RC01188	ko00000,ko00001,ko00002,ko01000	-	-	-	GTP_cyclohydroI
Bv_00492	435590.BVU_0465	5.49e-102	295.0	2E2TU@1|root,32XVZ@2|Bacteria,4NVA0@976|Bacteroidetes,2FRE9@200643|Bacteroidia,4AQMS@815|Bacteroidaceae	976|Bacteroidetes	S	Sporulation and cell division repeat protein	-	-	-	-	-	-	-	-	-	-	-	-	SPOR
Bv_00493	435590.BVU_0466	2.12e-175	489.0	COG0149@1|root,COG0149@2|Bacteria,4NE2F@976|Bacteroidetes,2FNEK@200643|Bacteroidia,4AKU6@815|Bacteroidaceae	976|Bacteroidetes	G	Involved in the gluconeogenesis. Catalyzes stereospecifically the conversion of dihydroxyacetone phosphate (DHAP) to D-glyceraldehyde-3-phosphate (G3P)	tpiA	GO:0003674,GO:0003824,GO:0004807,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005996,GO:0006006,GO:0006066,GO:0006071,GO:0006081,GO:0006082,GO:0006090,GO:0006091,GO:0006094,GO:0006096,GO:0006139,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0016051,GO:0016052,GO:0016053,GO:0016310,GO:0016853,GO:0016860,GO:0016861,GO:0017144,GO:0018130,GO:0019318,GO:0019319,GO:0019359,GO:0019362,GO:0019363,GO:0019400,GO:0019405,GO:0019438,GO:0019439,GO:0019563,GO:0019637,GO:0019682,GO:0019693,GO:0019751,GO:0019752,GO:0032787,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042866,GO:0043436,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044262,GO:0044270,GO:0044271,GO:0044275,GO:0044281,GO:0044282,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046031,GO:0046034,GO:0046164,GO:0046166,GO:0046174,GO:0046184,GO:0046364,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046700,GO:0046939,GO:0051186,GO:0051188,GO:0055086,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1901615,GO:1901616	5.3.1.1	ko:K01803	ko00010,ko00051,ko00562,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00002,M00003	R01015	RC00423	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	TIM
Bv_00494	435590.BVU_0467	6.63e-309	841.0	COG2259@1|root,COG2259@2|Bacteria,4NGNF@976|Bacteroidetes,2G2Z3@200643|Bacteroidia,4APDA@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location CytoplasmicMembrane, score	doxX	-	-	-	-	-	-	-	-	-	-	-	DoxX
Bv_00495	435590.BVU_0468	4.47e-126	358.0	28HFG@1|root,2Z7RJ@2|Bacteria,4NFNY@976|Bacteroidetes,2FKZK@200643|Bacteroidia,4AP5X@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG27206 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	DUF1599
Bv_00496	435590.BVU_0469	1.66e-210	582.0	COG0739@1|root,COG1388@1|root,COG0739@2|Bacteria,COG1388@2|Bacteria,4NGHH@976|Bacteroidetes,2FMHT@200643|Bacteroidia,4AK8U@815|Bacteroidaceae	976|Bacteroidetes	M	Peptidase, M23	mepM_1	-	-	-	-	-	-	-	-	-	-	-	LysM,Peptidase_M23
Bv_00497	435590.BVU_0470	3.43e-106	306.0	COG0105@1|root,COG0105@2|Bacteria,4NM5B@976|Bacteroidetes,2FNRV@200643|Bacteroidia,4AN6V@815|Bacteroidaceae	976|Bacteroidetes	F	Nucleoside diphosphate kinase	ndk	-	2.7.4.6	ko:K00940	ko00230,ko00240,ko00983,ko01100,ko01110,ko01130,ko04016,map00230,map00240,map00983,map01100,map01110,map01130,map04016	M00049,M00050,M00052,M00053	R00124,R00139,R00156,R00330,R00570,R00722,R01137,R01857,R02093,R02326,R02331,R03530,R11894,R11895	RC00002	ko00000,ko00001,ko00002,ko01000,ko04131	-	-	-	NDK
Bv_00498	435590.BVU_0471	0.0	1388.0	COG1200@1|root,COG1200@2|Bacteria,4NDZV@976|Bacteroidetes,2FNKB@200643|Bacteroidia,4AMEC@815|Bacteroidaceae	976|Bacteroidetes	L	Critical role in recombination and DNA repair. Helps process Holliday junction intermediates to mature products by catalyzing branch migration. Has a DNA unwinding activity characteristic of a DNA helicase with a 3'- to 5'- polarity. Unwinds branched duplex DNA (Y-DNA)	recG	-	3.6.4.12	ko:K03655	ko03440,map03440	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	DEAD,Helicase_C,RecG_wedge
Bv_00499	435590.BVU_0472	2.41e-156	438.0	COG1211@1|root,COG1211@2|Bacteria,4NMB5@976|Bacteroidetes,2FM5H@200643|Bacteroidia,4AM6P@815|Bacteroidaceae	976|Bacteroidetes	I	Catalyzes the formation of 4-diphosphocytidyl-2-C- methyl-D-erythritol from CTP and 2-C-methyl-D-erythritol 4- phosphate (MEP)	ispD	GO:0003674,GO:0003824,GO:0016740,GO:0016772,GO:0016779,GO:0050518,GO:0070567	2.7.7.60	ko:K00991	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00096	R05633	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	IspD
Bv_00500	435590.BVU_0473	3.96e-126	359.0	COG0693@1|root,COG0693@2|Bacteria,4NPUE@976|Bacteroidetes,2FMXF@200643|Bacteroidia,4AWBM@815|Bacteroidaceae	976|Bacteroidetes	S	DJ-1 family	thiJ	-	3.5.1.124	ko:K03152	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	DJ-1_PfpI
Bv_00501	435590.BVU_0474	6.98e-137	395.0	COG0810@1|root,COG0810@2|Bacteria,4NG4I@976|Bacteroidetes,2FM9A@200643|Bacteroidia,4AMAI@815|Bacteroidaceae	976|Bacteroidetes	M	TonB family domain protein	-	-	-	-	-	-	-	-	-	-	-	-	TonB_C
Bv_00502	435590.BVU_0475	5.28e-81	241.0	COG0848@1|root,COG0848@2|Bacteria,4NNI6@976|Bacteroidetes,2FRY4@200643|Bacteroidia,4AQIM@815|Bacteroidaceae	976|Bacteroidetes	U	Transport energizing protein, ExbD TolR family	-	-	-	ko:K03559	-	-	-	-	ko00000,ko02000	1.A.30.2.1	-	-	ExbD
Bv_00503	435590.BVU_0476	1.01e-162	456.0	COG0811@1|root,COG0811@2|Bacteria,4NFIX@976|Bacteroidetes,2FNG0@200643|Bacteroidia,4AP32@815|Bacteroidaceae	976|Bacteroidetes	U	MotA TolQ ExbB proton channel family	exbB	-	-	ko:K03561	-	-	-	-	ko00000,ko02000	1.A.30.2.1	-	-	MotA_ExbB
Bv_00504	435590.BVU_0477	1.51e-173	483.0	COG0854@1|root,COG0854@2|Bacteria,4NF4Z@976|Bacteroidetes,2FM21@200643|Bacteroidia,4AM2I@815|Bacteroidaceae	976|Bacteroidetes	H	Catalyzes the complicated ring closure reaction between the two acyclic compounds 1-deoxy-D-xylulose-5-phosphate (DXP) and 3-amino-2-oxopropyl phosphate (1-amino-acetone-3-phosphate or AAP) to form pyridoxine 5'-phosphate (PNP) and inorganic phosphate	pdxJ	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006725,GO:0006766,GO:0006767,GO:0006807,GO:0008150,GO:0008152,GO:0008614,GO:0008615,GO:0009058,GO:0009110,GO:0009987,GO:0016740,GO:0016769,GO:0017144,GO:0018130,GO:0019438,GO:0033856,GO:0034641,GO:0042364,GO:0042816,GO:0042819,GO:0044237,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0051186,GO:0051188,GO:0071704,GO:0072524,GO:0072525,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901615,GO:1901617	2.6.99.2	ko:K03474	ko00750,ko01100,map00750,map01100	M00124	R05838	RC01476	ko00000,ko00001,ko00002,ko01000	-	-	-	PdxJ
