## Mon Sep  5 19:17:49 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_1kwnpi0b --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_1kwnpi0b --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_1kwnpi0b/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
Ca_00650	1034345.CAEM01000017_gene1587	6.23e-85	250.0	COG0792@1|root,COG0792@2|Bacteria,2HV9H@201174|Actinobacteria,4CWIH@84998|Coriobacteriia	84998|Coriobacteriia	L	Uncharacterised protein family UPF0102	-	-	-	ko:K07460	-	-	-	-	ko00000	-	-	-	UPF0102
Ca_00652	445975.COLSTE_00477	3.62e-40	133.0	2FG1A@1|root,347Y1@2|Bacteria,2IRY7@201174|Actinobacteria,4CWES@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Ca_00653	445975.COLSTE_00478	2.55e-185	516.0	COG0322@1|root,COG0322@2|Bacteria,2IE5F@201174|Actinobacteria,4CUBP@84998|Coriobacteriia	84998|Coriobacteriia	L	Domain of unknown function (DUF4357)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4357
Ca_00654	445975.COLSTE_00479	0.0	1477.0	COG0286@1|root,COG0286@2|Bacteria,2GKAQ@201174|Actinobacteria,4CURP@84998|Coriobacteriia	84998|Coriobacteriia	V	HsdM N-terminal domain	hsdM	-	2.1.1.72	ko:K03427	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	HsdM_N,N6_Mtase
Ca_00655	913848.AELK01000078_gene1663	9.87e-81	251.0	COG0732@1|root,COG0732@2|Bacteria,1TP5N@1239|Firmicutes,4HJFT@91061|Bacilli,3F7JB@33958|Lactobacillaceae	91061|Bacilli	V	Type I restriction modification DNA specificity domain	-	-	3.1.21.3	ko:K01154	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	Methylase_S
Ca_00656	883077.HMPREF9241_01312	3.51e-223	615.0	COG0582@1|root,COG0582@2|Bacteria	2|Bacteria	L	DNA integration	-	-	-	-	-	-	-	-	-	-	-	-	Arm-DNA-bind_4,Phage_int_SAM_3,Phage_int_SAM_5,Phage_integrase
Ca_00657	445975.COLSTE_00484	6.22e-137	389.0	COG0732@1|root,COG0732@2|Bacteria,2IPR0@201174|Actinobacteria	201174|Actinobacteria	V	type I restriction modification DNA specificity domain	-	-	3.1.21.3	ko:K01154	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	Methylase_S
Ca_00658	445975.COLSTE_00486	0.0	2070.0	COG0610@1|root,COG0610@2|Bacteria,2HI69@201174|Actinobacteria,4CUHP@84998|Coriobacteriia	84998|Coriobacteriia	V	Subunit R is required for both nuclease and ATPase activities, but not for modification	hsdR	-	3.1.21.3	ko:K01153	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	EcoR124_C,HSDR_N,ResIII
Ca_00659	78345.BMERY_0844	3.31e-83	263.0	COG0582@1|root,COG0732@1|root,COG0582@2|Bacteria,COG0732@2|Bacteria,2HUXN@201174|Actinobacteria,4CZ21@85004|Bifidobacteriales	201174|Actinobacteria	L	Phage integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_int_SAM_5,Phage_integrase
Ca_00660	1111121.HMPREF1247_0386	1.28e-83	248.0	2B1F6@1|root,31TVW@2|Bacteria,2GQRY@201174|Actinobacteria,4CWHG@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Ca_00661	883077.HMPREF9241_01326	3.33e-268	733.0	COG0582@1|root,COG0582@2|Bacteria,2GISN@201174|Actinobacteria,4D62K@85005|Actinomycetales	201174|Actinobacteria	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Arm-DNA-bind_4,Phage_int_SAM_3,Phage_integrase
Ca_00662	661087.HMPREF1008_00299	1.56e-12	63.2	2E5UB@1|root,30W44@2|Bacteria,2H9RU@201174|Actinobacteria,4CWUK@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Ca_00663	883077.HMPREF9241_01328	6.42e-87	256.0	COG1396@1|root,COG1396@2|Bacteria,2GV19@201174|Actinobacteria,4D6JS@85005|Actinomycetales	201174|Actinobacteria	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	HTH_19,HTH_3
Ca_00664	742722.HMPREF9463_00496	0.0	1071.0	COG0518@1|root,COG0519@1|root,COG0518@2|Bacteria,COG0519@2|Bacteria,2GM09@201174|Actinobacteria,4CU84@84998|Coriobacteriia	84998|Coriobacteriia	F	Catalyzes the synthesis of GMP from XMP	guaA	-	6.3.5.2	ko:K01951	ko00230,ko00983,ko01100,map00230,map00983,map01100	M00050	R01230,R01231,R08244	RC00010,RC00204	ko00000,ko00001,ko00002,ko01000,ko01002	-	-	-	GATase,GMP_synt_C,NAD_synthase
Ca_00665	742722.HMPREF9463_00495	7.27e-242	664.0	COG0252@1|root,COG0252@2|Bacteria,2HUB2@201174|Actinobacteria,4CUU4@84998|Coriobacteriia	84998|Coriobacteriia	EJ	L-asparaginase, type I	-	-	3.5.1.1	ko:K01424	ko00250,ko00460,ko01100,ko01110,map00250,map00460,map01100,map01110	-	R00485	RC00010,RC02798	ko00000,ko00001,ko01000	-	-	-	Asparaginase
Ca_00667	742722.HMPREF9463_00493	7.76e-81	240.0	2BIMB@1|root,32CU9@2|Bacteria,2HVA3@201174|Actinobacteria,4CWJ6@84998|Coriobacteriia	84998|Coriobacteriia	S	Protein of unknown function (DUF1648)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1648
Ca_00668	742722.HMPREF9463_00492	1.44e-254	698.0	COG0012@1|root,COG0012@2|Bacteria,2GIXI@201174|Actinobacteria,4CUCP@84998|Coriobacteriia	84998|Coriobacteriia	J	ATPase that binds to both the 70S ribosome and the 50S ribosomal subunit in a nucleotide-independent manner	ychF	-	-	ko:K06942	-	-	-	-	ko00000,ko03009	-	-	-	MMR_HSR1,YchF-GTPase_C
Ca_00669	742722.HMPREF9463_00491	1.51e-279	766.0	COG1036@1|root,COG1149@1|root,COG1036@2|Bacteria,COG1149@2|Bacteria	2|Bacteria	C	4 iron, 4 sulfur cluster binding	nifJ	-	1.18.1.2,1.19.1.1,1.2.7.1,1.2.7.3,1.3.7.1	ko:K00176,ko:K00528,ko:K03737,ko:K20449	ko00010,ko00020,ko00620,ko00650,ko00720,ko00760,ko01100,ko01120,ko01130,ko01200,map00010,map00020,map00620,map00650,map00720,map00760,map01100,map01120,map01130,map01200	M00009,M00011,M00173,M00307,M00620	R01196,R01197,R03164,R10159,R10866	RC00004,RC02422,RC02742,RC02833	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	EKR,Fer4,Fer4_16,Fer4_4,Fer4_7,PFOR_II,POR,POR_N,TPP_enzyme_C
Ca_00670	742722.HMPREF9463_00489	3.64e-88	273.0	COG0371@1|root,COG0371@2|Bacteria,2GKWA@201174|Actinobacteria,4CW27@84998|Coriobacteriia	84998|Coriobacteriia	C	Iron-containing alcohol dehydrogenase	-	-	1.1.1.6	ko:K00005	ko00561,ko00640,ko01100,map00561,map00640,map01100	-	R01034,R10715,R10717	RC00029,RC00117,RC00670	ko00000,ko00001,ko01000	-	-	-	Fe-ADH
Ca_00672	742722.HMPREF9463_00489	2.62e-261	716.0	COG0371@1|root,COG0371@2|Bacteria,2GKWA@201174|Actinobacteria,4CW27@84998|Coriobacteriia	84998|Coriobacteriia	C	Iron-containing alcohol dehydrogenase	-	-	1.1.1.6	ko:K00005	ko00561,ko00640,ko01100,map00561,map00640,map01100	-	R01034,R10715,R10717	RC00029,RC00117,RC00670	ko00000,ko00001,ko01000	-	-	-	Fe-ADH
Ca_00673	742722.HMPREF9463_00488	1.35e-302	824.0	COG1454@1|root,COG1454@2|Bacteria,2I2FD@201174|Actinobacteria,4CURX@84998|Coriobacteriia	84998|Coriobacteriia	C	alcohol dehydrogenase	adh1	-	-	-	-	-	-	-	-	-	-	-	Fe-ADH
Ca_00674	742722.HMPREF9463_00487	2.04e-254	698.0	COG3947@1|root,COG3947@2|Bacteria,2HUFD@201174|Actinobacteria,4CUER@84998|Coriobacteriia	84998|Coriobacteriia	T	sequence-specific DNA binding	-	-	-	-	-	-	-	-	-	-	-	-	-
Ca_00675	742722.HMPREF9463_00486	1.13e-250	687.0	2EY9W@1|root,33RIC@2|Bacteria,2HUT9@201174|Actinobacteria,4CVK8@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Ca_00676	742722.HMPREF9463_00485	1.44e-226	641.0	COG0771@1|root,COG3442@1|root,COG0771@2|Bacteria,COG3442@2|Bacteria,2GK18@201174|Actinobacteria,4CV38@84998|Coriobacteriia	84998|Coriobacteriia	M	Mur ligase middle domain protein	-	-	-	-	-	-	-	-	-	-	-	-	DUF1727,GATase_3,Mur_ligase_M
Ca_00677	742722.HMPREF9463_00485	1.01e-216	615.0	COG0771@1|root,COG3442@1|root,COG0771@2|Bacteria,COG3442@2|Bacteria,2GK18@201174|Actinobacteria,4CV38@84998|Coriobacteriia	84998|Coriobacteriia	M	Mur ligase middle domain protein	-	-	-	-	-	-	-	-	-	-	-	-	DUF1727,GATase_3,Mur_ligase_M
Ca_00679	742722.HMPREF9463_00484	6.17e-155	453.0	COG3968@1|root,COG3968@2|Bacteria,2GMA9@201174|Actinobacteria,4CUXX@84998|Coriobacteriia	84998|Coriobacteriia	S	Glutamate--ammonia ligase, catalytic domain protein	glnA	-	6.3.1.2	ko:K01915	ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727	-	R00253	RC00010,RC02798	ko00000,ko00001,ko01000,ko04147	-	-	-	GSIII_N,Gln-synt_C
Ca_00680	742722.HMPREF9463_00484	0.0	945.0	COG3968@1|root,COG3968@2|Bacteria,2GMA9@201174|Actinobacteria,4CUXX@84998|Coriobacteriia	84998|Coriobacteriia	S	Glutamate--ammonia ligase, catalytic domain protein	glnA	-	6.3.1.2	ko:K01915	ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727	-	R00253	RC00010,RC02798	ko00000,ko00001,ko01000,ko04147	-	-	-	GSIII_N,Gln-synt_C
Ca_00681	742722.HMPREF9463_00483	3.08e-208	575.0	COG0685@1|root,COG0685@2|Bacteria,2GJTN@201174|Actinobacteria,4CUP9@84998|Coriobacteriia	84998|Coriobacteriia	E	Methylenetetrahydrofolate reductase	-	-	1.5.1.20	ko:K00297	ko00670,ko00720,ko01100,ko01120,ko01200,ko01523,map00670,map00720,map01100,map01120,map01200,map01523	M00377	R01224,R07168	RC00081	ko00000,ko00001,ko00002,ko01000	-	-	-	MTHFR
Ca_00682	742722.HMPREF9463_00482	1.8e-177	495.0	COG1410@1|root,COG1410@2|Bacteria,2HUVX@201174|Actinobacteria,4CVTZ@84998|Coriobacteriia	84998|Coriobacteriia	E	methionine synthase	-	-	-	-	-	-	-	-	-	-	-	-	-
Ca_00683	742722.HMPREF9463_00481	0.0	1594.0	COG0646@1|root,COG1410@1|root,COG0646@2|Bacteria,COG1410@2|Bacteria,2GM5Q@201174|Actinobacteria,4CUDK@84998|Coriobacteriia	84998|Coriobacteriia	H	B12 binding domain	-	-	2.1.1.13	ko:K00548	ko00270,ko00450,ko00670,ko01100,ko01110,ko01230,map00270,map00450,map00670,map01100,map01110,map01230	M00017	R00946,R09365	RC00035,RC00113,RC01241	ko00000,ko00001,ko00002,ko01000	-	-	-	B12-binding,B12-binding_2,Pterin_bind,S-methyl_trans
Ca_00684	742722.HMPREF9463_00480	0.0	868.0	COG2848@1|root,COG2848@2|Bacteria,2HHMF@201174|Actinobacteria,4CV14@84998|Coriobacteriia	84998|Coriobacteriia	S	UPF0210 protein	-	-	-	ko:K09157	-	-	-	-	ko00000	-	-	-	DUF711
Ca_00685	742722.HMPREF9463_00479	9.41e-201	557.0	COG2265@1|root,COG2265@2|Bacteria,2IJQW@201174|Actinobacteria,4CYKW@84998|Coriobacteriia	84998|Coriobacteriia	J	Methyltransferase domain	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_25
Ca_00686	742722.HMPREF9463_00478	6.7e-62	190.0	COG1534@1|root,COG1534@2|Bacteria,2IKSS@201174|Actinobacteria,4CW9V@84998|Coriobacteriia	84998|Coriobacteriia	J	CRS1_YhbY	-	-	-	ko:K07574	-	-	-	-	ko00000,ko03009	-	-	-	CRS1_YhbY
Ca_00687	742722.HMPREF9463_00477	0.0	1600.0	COG2909@1|root,COG3629@1|root,COG2909@2|Bacteria,COG3629@2|Bacteria,2ICNF@201174|Actinobacteria,4CV1F@84998|Coriobacteriia	84998|Coriobacteriia	K	Bacterial transcriptional activator domain	-	-	-	-	-	-	-	-	-	-	-	-	BTAD,Trans_reg_C
Ca_00688	742722.HMPREF9463_00476	2.23e-177	493.0	COG0363@1|root,COG0363@2|Bacteria,2GK7F@201174|Actinobacteria,4CV2K@84998|Coriobacteriia	84998|Coriobacteriia	G	Catalyzes the reversible isomerization-deamination of glucosamine 6-phosphate (GlcN6P) to form fructose 6-phosphate (Fru6P) and ammonium ion	nagB	-	3.5.99.6	ko:K02564	ko00520,ko01100,map00520,map01100	-	R00765	RC00163	ko00000,ko00001,ko01000	-	-	-	Glucosamine_iso
Ca_00689	742722.HMPREF9463_00475	1.47e-110	318.0	COG2190@1|root,COG2190@2|Bacteria,2GK6B@201174|Actinobacteria,4CVVD@84998|Coriobacteriia	84998|Coriobacteriia	G	phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 1	-	-	-	-	-	-	-	-	-	-	-	-	PTS_EIIA_1
Ca_00690	742722.HMPREF9463_00474	0.0	879.0	COG1109@1|root,COG1109@2|Bacteria,2GN87@201174|Actinobacteria,4CUZQ@84998|Coriobacteriia	84998|Coriobacteriia	G	Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate	glmM	-	5.4.2.10	ko:K03431	ko00520,ko01100,ko01130,map00520,map01100,map01130	-	R02060	RC00408	ko00000,ko00001,ko01000	-	-	-	PGM_PMM_I,PGM_PMM_II,PGM_PMM_III,PGM_PMM_IV
Ca_00691	742722.HMPREF9463_00473	2.38e-86	254.0	COG0103@1|root,COG0103@2|Bacteria,2GNDY@201174|Actinobacteria,4CVU3@84998|Coriobacteriia	84998|Coriobacteriia	J	Belongs to the universal ribosomal protein uS9 family	rpsI	-	-	ko:K02996	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S9
Ca_00692	742722.HMPREF9463_00472	3.22e-103	298.0	COG0102@1|root,COG0102@2|Bacteria,2IFG1@201174|Actinobacteria,4CVR4@84998|Coriobacteriia	84998|Coriobacteriia	J	This protein is one of the early assembly proteins of the 50S ribosomal subunit, although it is not seen to bind rRNA by itself. It is important during the early stages of 50S assembly	rplM	-	-	ko:K02871	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_L13
Ca_00693	742722.HMPREF9463_00471	2.79e-196	545.0	COG4667@1|root,COG4667@2|Bacteria,2I8R7@201174|Actinobacteria,4CVHD@84998|Coriobacteriia	84998|Coriobacteriia	S	Phospholipase, patatin family	-	-	-	-	-	-	-	-	-	-	-	-	Patatin
Ca_00697	742722.HMPREF9463_00469	1.77e-114	328.0	COG1848@1|root,COG1848@2|Bacteria	2|Bacteria	G	Toxic component of a toxin-antitoxin (TA) module. An RNase	-	-	2.6.1.98	ko:K13017	ko00520,map00520	-	R10141	RC00006,RC00781	ko00000,ko00001,ko01000,ko01005,ko01007	-	-	-	PIN,PIN_3
Ca_00699	742722.HMPREF9463_00467	0.0	1271.0	COG2217@1|root,COG2217@2|Bacteria,2GIRF@201174|Actinobacteria,4CUYA@84998|Coriobacteriia	84998|Coriobacteriia	P	heavy metal translocating P-type ATPase	-	-	-	-	-	-	-	-	-	-	-	-	E1-E2_ATPase,Hydrolase
Ca_00700	742722.HMPREF9463_00466	4.73e-47	151.0	2EI3R@1|root,33BV6@2|Bacteria,2HVFS@201174|Actinobacteria,4CWST@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF1490
Ca_00701	1687.BCOR_0849	1.3e-267	750.0	COG1132@1|root,COG1132@2|Bacteria,2GNK3@201174|Actinobacteria,4D0FC@85004|Bifidobacteriales	201174|Actinobacteria	V	ABC transporter transmembrane region	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
Ca_00702	1118060.CAGZ01000025_gene889	1.57e-278	781.0	COG1132@1|root,COG1132@2|Bacteria,2GITR@201174|Actinobacteria,4CUHX@84998|Coriobacteriia	84998|Coriobacteriia	V	ABC transporter	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
Ca_00703	1274374.CBLK010000051_gene2114	1.74e-11	71.6	COG4753@1|root,COG4977@1|root,COG4753@2|Bacteria,COG4977@2|Bacteria,1URF2@1239|Firmicutes,4HAF7@91061|Bacilli,26QUP@186822|Paenibacillaceae	91061|Bacilli	T	Response regulator containing CheY-like receiver domain and AraC-type DNA-binding domain	tctD	-	-	-	-	-	-	-	-	-	-	-	HTH_18,HTH_AraC,Response_reg
Ca_00704	742722.HMPREF9463_00465	0.0	1086.0	COG0064@1|root,COG0064@2|Bacteria,2GJJH@201174|Actinobacteria,4CUZ4@84998|Coriobacteriia	84998|Coriobacteriia	J	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln)	gatB	-	6.3.5.6,6.3.5.7	ko:K02434	ko00970,ko01100,map00970,map01100	-	R03905,R04212	RC00010	ko00000,ko00001,ko01000,ko03029	-	-	-	GatB_N,GatB_Yqey
Ca_00705	742722.HMPREF9463_00464	0.0	952.0	COG0154@1|root,COG0154@2|Bacteria,2GJK5@201174|Actinobacteria,4CUA0@84998|Coriobacteriia	84998|Coriobacteriia	J	Allows the formation of correctly charged Gln-tRNA(Gln) through the transamidation of misacylated Glu-tRNA(Gln) in organisms which lack glutaminyl-tRNA synthetase. The reaction takes place in the presence of glutamine and ATP through an activated gamma-phospho-Glu-tRNA(Gln)	gatA	-	6.3.5.6,6.3.5.7	ko:K02433	ko00970,ko01100,map00970,map01100	-	R03905,R04212	RC00010	ko00000,ko00001,ko01000,ko03029	-	-	-	Amidase
Ca_00706	742722.HMPREF9463_00463	3.38e-66	201.0	COG0721@1|root,COG0721@2|Bacteria,2HV27@201174|Actinobacteria,4CW6N@84998|Coriobacteriia	84998|Coriobacteriia	J	Allows the formation of correctly charged Asn-tRNA(Asn) or Gln-tRNA(Gln) through the transamidation of misacylated Asp- tRNA(Asn) or Glu-tRNA(Gln) in organisms which lack either or both of asparaginyl-tRNA or glutaminyl-tRNA synthetases. The reaction takes place in the presence of glutamine and ATP through an activated phospho-Asp-tRNA(Asn) or phospho-Glu-tRNA(Gln)	gatC	-	6.3.5.6,6.3.5.7	ko:K02435	ko00970,ko01100,map00970,map01100	-	R03905,R04212	RC00010	ko00000,ko00001,ko01000,ko03029	-	-	-	Glu-tRNAGln
Ca_00707	742722.HMPREF9463_00462	1.73e-204	568.0	COG3764@1|root,COG3764@2|Bacteria,2GNWT@201174|Actinobacteria	201174|Actinobacteria	M	Sortase (surface protein transpeptidase)	-	-	3.4.22.70	ko:K07284	-	-	-	-	ko00000,ko01000,ko01002,ko01011	-	-	-	Sortase
Ca_00708	479437.Elen_0743	8.1e-77	240.0	28JTN@1|root,2Z9IV@2|Bacteria,2IH1U@201174|Actinobacteria,4CXWS@84998|Coriobacteriia	201174|Actinobacteria	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
Ca_00709	479437.Elen_0744	5.2e-60	202.0	COG1846@1|root,COG1846@2|Bacteria,2IR8X@201174|Actinobacteria	201174|Actinobacteria	K	Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	-
Ca_00712	742722.HMPREF9463_00460	1.77e-112	355.0	COG4932@1|root,COG4932@2|Bacteria,2H1EY@201174|Actinobacteria,4CWPJ@84998|Coriobacteriia	84998|Coriobacteriia	M	Gram-positive pilin backbone subunit 2, Cna-B-like domain	-	-	-	-	-	-	-	-	-	-	-	-	GramPos_pilinBB,Gram_pos_anchor
Ca_00713	742722.HMPREF9463_00459	0.0	959.0	COG4932@1|root,COG4932@2|Bacteria,2H1EY@201174|Actinobacteria,4CWPJ@84998|Coriobacteriia	84998|Coriobacteriia	M	Gram-positive pilin backbone subunit 2, Cna-B-like domain	-	-	-	-	-	-	-	-	-	-	-	-	GramPos_pilinBB,Gram_pos_anchor
Ca_00715	742722.HMPREF9463_00457	4.85e-192	533.0	COG0561@1|root,COG0561@2|Bacteria	2|Bacteria	Q	phosphatase activity	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_3
Ca_00716	742722.HMPREF9463_02013	1.24e-236	661.0	COG3328@1|root,COG3328@2|Bacteria,2GM8F@201174|Actinobacteria,4CUS5@84998|Coriobacteriia	84998|Coriobacteriia	L	transposase, Mutator	-	-	-	-	-	-	-	-	-	-	-	-	Transposase_mut
Ca_00717	742722.HMPREF9463_00455	1.02e-281	773.0	COG0315@1|root,COG1763@1|root,COG0315@2|Bacteria,COG1763@2|Bacteria,2IHR6@201174|Actinobacteria,4CUT1@84998|Coriobacteriia	84998|Coriobacteriia	H	Catalyzes the conversion of (8S)-3',8-cyclo-7,8- dihydroguanosine 5'-triphosphate to cyclic pyranopterin monophosphate (cPMP)	moaC	-	4.6.1.17	ko:K03637	ko00790,ko01100,ko04122,map00790,map01100,map04122	-	R11372	RC03425	ko00000,ko00001,ko01000	-	-	-	MoaC,MobB
Ca_00718	742722.HMPREF9463_00454	1.5e-257	705.0	COG2896@1|root,COG2896@2|Bacteria,2GN0V@201174|Actinobacteria,4CUGB@84998|Coriobacteriia	84998|Coriobacteriia	H	Catalyzes the cyclization of GTP to (8S)-3',8-cyclo-7,8- dihydroguanosine 5'-triphosphate	moaA	-	4.1.99.22	ko:K03639	ko00790,ko01100,ko04122,map00790,map01100,map04122	-	R09394	RC03420	ko00000,ko00001,ko01000	-	-	-	Fer4_12,Fer4_14,Mob_synth_C,Radical_SAM
Ca_00719	742722.HMPREF9463_00453	6.01e-245	673.0	COG2852@1|root,COG2852@2|Bacteria	2|Bacteria	L	Protein conserved in bacteria	-	-	2.1.1.72	ko:K07316	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	DUF559
Ca_00720	742722.HMPREF9463_00452	0.0	1201.0	COG1132@1|root,COG1132@2|Bacteria,2GITR@201174|Actinobacteria,4CV95@84998|Coriobacteriia	84998|Coriobacteriia	V	ABC transporter transmembrane region	-	-	-	-	-	-	-	-	-	-	-	-	ABC_membrane,ABC_tran
Ca_00721	742722.HMPREF9463_00451	0.0	1119.0	COG1132@1|root,COG1132@2|Bacteria,2GITR@201174|Actinobacteria,4CUH4@84998|Coriobacteriia	84998|Coriobacteriia	V	ABC transporter transmembrane region	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
Ca_00722	742722.HMPREF9463_00450	1.09e-306	838.0	COG0534@1|root,COG0534@2|Bacteria,2IASY@201174|Actinobacteria,4CW8N@84998|Coriobacteriia	84998|Coriobacteriia	V	Polysaccharide biosynthesis C-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	MatE
Ca_00724	742722.HMPREF9463_00448	7.49e-34	117.0	COG2161@1|root,COG2161@2|Bacteria,2HVAK@201174|Actinobacteria,4CWJU@84998|Coriobacteriia	84998|Coriobacteriia	D	Antitoxin component of a toxin-antitoxin (TA) module	-	-	-	-	-	-	-	-	-	-	-	-	PhdYeFM_antitox
Ca_00725	742722.HMPREF9463_00447	3.28e-95	277.0	COG5573@1|root,COG5573@2|Bacteria,2INXT@201174|Actinobacteria,4CWRQ@84998|Coriobacteriia	84998|Coriobacteriia	S	PIN domain	-	-	-	-	-	-	-	-	-	-	-	-	PIN_3
Ca_00726	742722.HMPREF9463_00446	2.2e-86	254.0	2BJDI@1|root,32DPU@2|Bacteria,2HWDE@201174|Actinobacteria,4CYA2@84998|Coriobacteriia	84998|Coriobacteriia	S	Antitoxin Phd_YefM, type II toxin-antitoxin system	-	-	-	-	-	-	-	-	-	-	-	-	PhdYeFM_antitox
Ca_00727	742722.HMPREF9463_00445	0.0	1389.0	COG0272@1|root,COG0272@2|Bacteria,2GJUY@201174|Actinobacteria,4CURR@84998|Coriobacteriia	84998|Coriobacteriia	L	DNA ligase that catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction. It is essential for DNA replication and repair of damaged DNA	ligA	-	6.5.1.2	ko:K01972	ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430	-	R00382	RC00005	ko00000,ko00001,ko01000,ko03032,ko03400	-	-	-	BRCT,DNA_ligase_OB,DNA_ligase_ZBD,DNA_ligase_aden,HHH_2
Ca_00728	742722.HMPREF9463_00444	0.0	874.0	COG0265@1|root,COG0265@2|Bacteria,2GJ96@201174|Actinobacteria,4CV2A@84998|Coriobacteriia	84998|Coriobacteriia	O	PDZ DHR GLGF domain protein	-	-	-	ko:K08372	ko02020,map02020	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	PDZ_2,Trypsin_2
Ca_00729	742722.HMPREF9463_00443	3.85e-158	443.0	COG0745@1|root,COG0745@2|Bacteria,2GJGU@201174|Actinobacteria,4CUTE@84998|Coriobacteriia	84998|Coriobacteriia	K	Transcriptional regulatory protein	-	-	-	-	-	-	-	-	-	-	-	-	Trans_reg_C
Ca_00730	742722.HMPREF9463_00442	0.0	904.0	COG0174@1|root,COG0174@2|Bacteria,2GJ2I@201174|Actinobacteria,4CUPB@84998|Coriobacteriia	84998|Coriobacteriia	E	Glutamine synthetase, beta-grasp domain	-	-	6.3.1.2	ko:K01915	ko00220,ko00250,ko00630,ko00910,ko01100,ko01120,ko01230,ko02020,ko04217,ko04724,ko04727,map00220,map00250,map00630,map00910,map01100,map01120,map01230,map02020,map04217,map04724,map04727	-	R00253	RC00010,RC02798	ko00000,ko00001,ko01000,ko04147	-	-	-	Gln-synt_C,Gln-synt_N
