## Mon Sep  5 19:07:45 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_dep6yqg0 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_dep6yqg0 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_dep6yqg0/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
Bth_01174	1121098.HMPREF1534_03635	1.01e-174	488.0	2DUMP@1|root,33RAQ@2|Bacteria,4P0F9@976|Bacteroidetes,2FR87@200643|Bacteroidia,4AKAT@815|Bacteroidaceae	976|Bacteroidetes	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
Bth_01175	1121098.HMPREF1534_03636	2.27e-218	602.0	COG3843@1|root,COG3843@2|Bacteria,4NH77@976|Bacteroidetes,2FM27@200643|Bacteroidia,4AKS5@815|Bacteroidaceae	976|Bacteroidetes	U	Relaxase mobilization nuclease domain protein	-	-	-	-	-	-	-	-	-	-	-	-	Relaxase
Bth_01176	1121098.HMPREF1534_03637	2.86e-81	241.0	2E51N@1|root,32VIN@2|Bacteria,4NSRP@976|Bacteroidetes,2FSCY@200643|Bacteroidia,4AQF5@815|Bacteroidaceae	976|Bacteroidetes	S	Bacterial mobilisation protein (MobC)	-	-	-	-	-	-	-	-	-	-	-	-	MobC
Bth_01177	1121098.HMPREF1534_03638	3.08e-113	325.0	2DUNV@1|root,33RFI@2|Bacteria,4P1NB@976|Bacteroidetes,2G2HD@200643|Bacteroidia	976|Bacteroidetes	S	COG NOG32657 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	DUF3408
Bth_01178	226186.BT_1129	8.6e-69	207.0	COG0789@1|root,COG0789@2|Bacteria,4NSUY@976|Bacteroidetes,2FT8V@200643|Bacteroidia,4ARB0@815|Bacteroidaceae	976|Bacteroidetes	K	COG NOG34759 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	HTH_17
Bth_01179	1203611.KB894559_gene26	2.83e-69	209.0	2DVM5@1|root,33WBN@2|Bacteria,4P37Q@976|Bacteroidetes,2FSVP@200643|Bacteroidia	976|Bacteroidetes	S	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	HTH_17
Bth_01180	1121098.HMPREF1534_03641	3.26e-88	259.0	2C603@1|root,3310V@2|Bacteria,4NWY2@976|Bacteroidetes,2FS09@200643|Bacteroidia,4AQVK@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bth_01181	226186.BT_1133	7.11e-135	381.0	COG1595@1|root,COG1595@2|Bacteria,4NTTR@976|Bacteroidetes,2FNHN@200643|Bacteroidia,4APT6@815|Bacteroidaceae	976|Bacteroidetes	K	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	-
Bth_01182	1121098.HMPREF1534_03643	3.77e-150	421.0	COG0454@1|root,COG0454@2|Bacteria,4NPC8@976|Bacteroidetes,2FR43@200643|Bacteroidia,4ANMC@815|Bacteroidaceae	976|Bacteroidetes	K	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	-
Bth_01183	1121098.HMPREF1534_03644	3.81e-28	101.0	2FG66@1|root,3482M@2|Bacteria,4P6FM@976|Bacteroidetes,2FURG@200643|Bacteroidia,4ASD8@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bth_01185	411477.PARMER_01733	2.63e-304	829.0	COG0582@1|root,COG0582@2|Bacteria,4NDZJ@976|Bacteroidetes,2FM4Q@200643|Bacteroidia,22WPV@171551|Porphyromonadaceae	976|Bacteroidetes	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Arm-DNA-bind_5,Phage_int_SAM_5,Phage_integrase
Bth_01186	226186.BT_1139	5.95e-259	709.0	COG1629@1|root,COG1629@2|Bacteria,4PKVP@976|Bacteroidetes,2G05A@200643|Bacteroidia	976|Bacteroidetes	P	TonB-dependent Receptor Plug Domain	-	-	-	-	-	-	-	-	-	-	-	-	Plug
Bth_01187	1077285.AGDG01000030_gene3570	4.04e-36	122.0	2A2HT@1|root,30QV9@2|Bacteria,4PD3G@976|Bacteroidetes,2FUK6@200643|Bacteroidia,4AS64@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bth_01188	226186.BT_1141	1.05e-203	565.0	COG0053@1|root,COG0053@2|Bacteria,4NFBB@976|Bacteroidetes,2G36X@200643|Bacteroidia,4AWAU@815|Bacteroidaceae	976|Bacteroidetes	P	Belongs to the cation diffusion facilitator (CDF) transporter (TC 2.A.4) family	-	-	-	-	-	-	-	-	-	-	-	-	Cation_efflux,ZT_dimer
Bth_01189	226186.BT_1142	4.61e-98	286.0	COG2913@1|root,COG2913@2|Bacteria,4PHKZ@976|Bacteroidetes,2FTAT@200643|Bacteroidia,4ARMJ@815|Bacteroidaceae	976|Bacteroidetes	J	Part of the outer membrane protein assembly complex, which is involved in assembly and insertion of beta-barrel proteins into the outer membrane	-	-	-	-	-	-	-	-	-	-	-	-	-
Bth_01190	1077285.AGDG01000029_gene1387	3.04e-48	154.0	2E9BS@1|root,32TZH@2|Bacteria,4PPYE@976|Bacteroidetes,2G1AJ@200643|Bacteroidia,4ART4@815|Bacteroidaceae	976|Bacteroidetes	S	COG NOG14112 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	DUF2492
Bth_01191	226186.BT_1144	4.39e-209	577.0	2CPS1@1|root,32SJR@2|Bacteria,4NTZ6@976|Bacteroidetes,2FPC8@200643|Bacteroidia,4AMZJ@815|Bacteroidaceae	976|Bacteroidetes	S	Protein of unknown function (DUF3298)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3298,DUF4163
Bth_01192	226186.BT_1145	5.1e-147	414.0	COG0357@1|root,COG0357@2|Bacteria,4NEJG@976|Bacteroidetes,2FMRQ@200643|Bacteroidia,4ANR5@815|Bacteroidaceae	976|Bacteroidetes	J	Specifically methylates the N7 position of a guanine in 16S rRNA	rsmG	GO:0000154,GO:0001510,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008173,GO:0008649,GO:0008757,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016435,GO:0016740,GO:0016741,GO:0022613,GO:0031167,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0036265,GO:0042254,GO:0043170,GO:0043412,GO:0043414,GO:0044085,GO:0044237,GO:0044238,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0070043,GO:0070475,GO:0070476,GO:0071704,GO:0071840,GO:0090304,GO:0140098,GO:0140102,GO:1901360	2.1.1.170	ko:K03501	-	-	-	-	ko00000,ko01000,ko03009,ko03036	-	-	-	GidB
Bth_01193	411476.BACOVA_04039	1.89e-158	443.0	COG0491@1|root,COG0491@2|Bacteria,4NE2Y@976|Bacteroidetes,2FSQ1@200643|Bacteroidia,4AMGW@815|Bacteroidaceae	976|Bacteroidetes	P	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	Lactamase_B
Bth_01194	226186.BT_1147	0.0	1902.0	COG0403@1|root,COG1003@1|root,COG0403@2|Bacteria,COG1003@2|Bacteria,4NEDE@976|Bacteroidetes,2FKZJ@200643|Bacteroidia,4AN4D@815|Bacteroidaceae	976|Bacteroidetes	E	The glycine cleavage system catalyzes the degradation of glycine. The P protein binds the alpha-amino group of glycine through its pyridoxal phosphate cofactor	gcvP	-	1.4.4.2	ko:K00281,ko:K00283	ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200	M00532	R01221,R03425	RC00022,RC00929,RC02834,RC02880	ko00000,ko00001,ko00002,ko01000	-	-	-	Aminotran_5,GDC-P
Bth_01195	226186.BT_1148	9.69e-139	391.0	COG0778@1|root,COG0778@2|Bacteria,4P2HF@976|Bacteroidetes,2FMIY@200643|Bacteroidia,4AKNJ@815|Bacteroidaceae	976|Bacteroidetes	C	Nitroreductase family	-	-	-	-	-	-	-	-	-	-	-	-	Nitroreductase
Bth_01196	226186.BT_1149	6.18e-262	717.0	28HT5@1|root,2Z803@2|Bacteria,4NQQY@976|Bacteroidetes,2FND0@200643|Bacteroidia,4AMV2@815|Bacteroidaceae	976|Bacteroidetes	L	COG NOG26934 non supervised orthologous group	hpaIIR	-	3.1.21.4	ko:K01155	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	RE_HpaII
Bth_01197	226186.BT_1150	6.18e-137	388.0	COG1739@1|root,COG1739@2|Bacteria,4NF0D@976|Bacteroidetes,2FQHX@200643|Bacteroidia,4AKP2@815|Bacteroidaceae	976|Bacteroidetes	S	YigZ family	yigZ	-	-	-	-	-	-	-	-	-	-	-	UPF0029
Bth_01198	226186.BT_1151	1.48e-310	845.0	COG4198@1|root,COG4198@2|Bacteria,4NGQH@976|Bacteroidetes,2FN23@200643|Bacteroidia,4AKZ7@815|Bacteroidaceae	976|Bacteroidetes	S	Conserved protein	-	-	-	-	-	-	-	-	-	-	-	-	DUF1015
Bth_01199	226186.BT_1152	2.44e-213	590.0	COG1052@1|root,COG1052@2|Bacteria,4NFDE@976|Bacteroidetes,2FP6R@200643|Bacteroidia,4AKHC@815|Bacteroidaceae	976|Bacteroidetes	C	Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family	serA	-	1.1.1.399,1.1.1.95	ko:K00058	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	R01513	RC00031	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	2-Hacid_dh,2-Hacid_dh_C
Bth_01200	226186.BT_1153	3.86e-262	717.0	COG1932@1|root,COG1932@2|Bacteria,4NE06@976|Bacteroidetes,2FMET@200643|Bacteroidia,4AKSS@815|Bacteroidaceae	976|Bacteroidetes	E	Catalyzes the reversible conversion of 3- phosphohydroxypyruvate to phosphoserine and of 3-hydroxy-2-oxo-4- phosphonooxybutanoate to phosphohydroxythreonine	serC	GO:0003674,GO:0003824,GO:0004648,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006520,GO:0006563,GO:0006564,GO:0006807,GO:0008150,GO:0008152,GO:0008483,GO:0008652,GO:0009058,GO:0009069,GO:0009070,GO:0009987,GO:0016053,GO:0016740,GO:0016769,GO:0019752,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044464,GO:0046394,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.6.1.52	ko:K00831	ko00260,ko00680,ko00750,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map00750,map01100,map01120,map01130,map01200,map01230	M00020,M00124	R04173,R05085	RC00006,RC00036	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_5
Bth_01201	226186.BT_1154	0.0	880.0	COG0513@1|root,COG0513@2|Bacteria,4NE4Z@976|Bacteroidetes,2FNFU@200643|Bacteroidia,4AKQ1@815|Bacteroidaceae	976|Bacteroidetes	L	ATP-independent RNA helicase DbpA	dbpA	-	3.6.4.13	ko:K05591	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	DEAD,DbpA,Helicase_C
Bth_01202	1077285.AGDG01000029_gene1374	1.05e-310	846.0	COG2871@1|root,COG2871@2|Bacteria,4NFKC@976|Bacteroidetes,2FN44@200643|Bacteroidia,4AKAD@815|Bacteroidaceae	976|Bacteroidetes	C	NQR complex catalyzes the reduction of ubiquinone-1 to ubiquinol by two successive reactions, coupled with the transport of Na( ) ions from the cytoplasm to the periplasm. The first step is catalyzed by NqrF, which accepts electrons from NADH and reduces ubiquinone-1 to ubisemiquinone by a one-electron transfer pathway	nqrF	-	1.6.5.8	ko:K00351	-	-	-	-	ko00000,ko01000	-	-	-	FAD_binding_6,Fer2,NAD_binding_1
Bth_01203	226186.BT_1156	6.48e-126	360.0	COG2209@1|root,COG2209@2|Bacteria,4NEU0@976|Bacteroidetes,2FMW9@200643|Bacteroidia,4AKX7@815|Bacteroidaceae	976|Bacteroidetes	C	NQR complex catalyzes the reduction of ubiquinone-1 to ubiquinol by two successive reactions, coupled with the transport of Na( ) ions from the cytoplasm to the periplasm. NqrA to NqrE are probably involved in the second step, the conversion of ubisemiquinone to ubiquinol	nqrE	-	1.6.5.8	ko:K00350	-	-	-	-	ko00000,ko01000	-	-	-	Rnf-Nqr
Bth_01205	226186.BT_1157	4.64e-142	402.0	COG1347@1|root,COG1347@2|Bacteria,4NGD9@976|Bacteroidetes,2FN5K@200643|Bacteroidia,4AM66@815|Bacteroidaceae	976|Bacteroidetes	C	NQR complex catalyzes the reduction of ubiquinone-1 to ubiquinol by two successive reactions, coupled with the transport of Na( ) ions from the cytoplasm to the periplasm. NqrA to NqrE are probably involved in the second step, the conversion of ubisemiquinone to ubiquinol	nqrD	-	1.6.5.8	ko:K00349	-	-	-	-	ko00000,ko01000	-	-	-	Rnf-Nqr
Bth_01206	226186.BT_1158	3.4e-159	446.0	COG2869@1|root,COG2869@2|Bacteria,4NF7A@976|Bacteroidetes,2FMQM@200643|Bacteroidia,4AK7S@815|Bacteroidaceae	976|Bacteroidetes	C	NQR complex catalyzes the reduction of ubiquinone-1 to ubiquinol by two successive reactions, coupled with the transport of Na( ) ions from the cytoplasm to the periplasm. NqrA to NqrE are probably involved in the second step, the conversion of ubisemiquinone to ubiquinol	nqrC	-	1.6.5.8	ko:K00348	-	-	-	-	ko00000,ko01000	-	-	-	FMN_bind
Bth_01207	226186.BT_1159	1.29e-280	767.0	COG4658@1|root,COG4658@2|Bacteria,4NFGW@976|Bacteroidetes,2FMD0@200643|Bacteroidia,4AN66@815|Bacteroidaceae	976|Bacteroidetes	C	NQR complex catalyzes the reduction of ubiquinone-1 to ubiquinol by two successive reactions, coupled with the transport of Na( ) ions from the cytoplasm to the periplasm. NqrA to NqrE are probably involved in the second step, the conversion of ubisemiquinone to ubiquinol	nqrB	-	1.6.5.8	ko:K00347	-	-	-	-	ko00000,ko01000	-	-	-	NQR2_RnfD_RnfE
Bth_01208	226186.BT_1160	0.0	892.0	COG1726@1|root,COG1726@2|Bacteria,4NEDQ@976|Bacteroidetes,2FN6J@200643|Bacteroidia,4AK9W@815|Bacteroidaceae	976|Bacteroidetes	C	NQR complex catalyzes the reduction of ubiquinone-1 to ubiquinol by two successive reactions, coupled with the transport of Na( ) ions from the cytoplasm to the periplasm. NqrA to NqrE are probably involved in the second step, the conversion of ubisemiquinone to ubiquinol	nqrA	-	1.6.5.8	ko:K00346	-	-	-	-	ko00000,ko01000	-	-	-	NQRA,NQRA_SLBB
Bth_01209	226186.BT_1161	0.0	943.0	COG3579@1|root,COG3579@2|Bacteria,4NJ3J@976|Bacteroidetes,2FMZY@200643|Bacteroidia,4AM6R@815|Bacteroidaceae	976|Bacteroidetes	E	Peptidase C1-like family	pepC	-	3.4.22.40	ko:K01372	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_C1_2
Bth_01210	226186.BT_1162	2.8e-305	832.0	COG4775@1|root,COG4775@2|Bacteria,4NICB@976|Bacteroidetes,2FP3X@200643|Bacteroidia,4AMK7@815|Bacteroidaceae	976|Bacteroidetes	M	COG NOG26016 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	Bac_surface_Ag
Bth_01211	226186.BT_1163	2.19e-167	469.0	COG1538@1|root,COG1538@2|Bacteria,4NSUX@976|Bacteroidetes,2FQ0K@200643|Bacteroidia,4AKA9@815|Bacteroidaceae	976|Bacteroidetes	MU	COG NOG27134 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	OEP
Bth_01212	226186.BT_1164	0.0	1430.0	COG3206@1|root,COG3206@2|Bacteria,4NHKC@976|Bacteroidetes,2FP6S@200643|Bacteroidia,4AMD6@815|Bacteroidaceae	976|Bacteroidetes	M	COG NOG36677 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	AAA_31,Wzz
Bth_01213	1077285.AGDG01000029_gene1364	0.0	972.0	COG3307@1|root,COG3307@2|Bacteria,4NGGY@976|Bacteroidetes,2FMWC@200643|Bacteroidia,4AM3R@815|Bacteroidaceae	976|Bacteroidetes	M	Psort location CytoplasmicMembrane, score 10.00	-	-	-	-	-	-	-	-	-	-	-	-	Wzy_C
Bth_01214	226186.BT_1166	2.77e-220	607.0	COG1216@1|root,COG1216@2|Bacteria,4NEJB@976|Bacteroidetes,2FMB7@200643|Bacteroidia,4AKPW@815|Bacteroidaceae	976|Bacteroidetes	S	Glycosyltransferase, group 2 family protein	-	-	-	ko:K07011	-	-	-	-	ko00000	-	-	-	Glycos_transf_2
Bth_01215	226186.BT_1167	1.4e-282	772.0	COG1215@1|root,COG1215@2|Bacteria,4NEM5@976|Bacteroidetes,2FQ1S@200643|Bacteroidia,4ANMU@815|Bacteroidaceae	976|Bacteroidetes	M	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_tranf_2_3
Bth_01216	226186.BT_1168	6.75e-114	325.0	COG3023@1|root,COG3023@2|Bacteria,4P37K@976|Bacteroidetes,2FRZB@200643|Bacteroidia,4AQJD@815|Bacteroidaceae	976|Bacteroidetes	V	Psort location Cytoplasmic, score 8.96	-	-	3.5.1.28	ko:K01447	-	-	R04112	RC00064,RC00141	ko00000,ko01000	-	-	-	Amidase_2
Bth_01217	1077285.AGDG01000029_gene1360	6.04e-14	64.3	2A16C@1|root,30PCC@2|Bacteria,4PBY4@976|Bacteroidetes,2FZPX@200643|Bacteroidia,4AUPD@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bth_01218	1077285.AGDG01000029_gene1359	9.56e-103	300.0	COG0776@1|root,COG0776@2|Bacteria,4PJG9@976|Bacteroidetes,2FRRA@200643|Bacteroidia,4AMDW@815|Bacteroidaceae	976|Bacteroidetes	L	COG NOG31453 non supervised orthologous group	-	-	-	-	-	-	-	-	-	-	-	-	Bac_DNA_binding
Bth_01220	1077285.AGDG01000029_gene1358	1.04e-54	171.0	298PA@1|root,2ZVTS@2|Bacteria,4P8K8@976|Bacteroidetes,2FUYH@200643|Bacteroidia,4AS58@815|Bacteroidaceae	976|Bacteroidetes	S	Domain of unknown function (DUF4248)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4248
Bth_01221	226186.BT_1171	9.62e-105	302.0	COG0346@1|root,COG0346@2|Bacteria,4NQK9@976|Bacteroidetes,2FS1W@200643|Bacteroidia,4AQM2@815|Bacteroidaceae	976|Bacteroidetes	E	Glyoxalase-like domain	-	-	-	-	-	-	-	-	-	-	-	-	Glyoxalase
Bth_01222	226186.BT_1172	0.0	1235.0	COG0305@1|root,COG0358@1|root,COG0305@2|Bacteria,COG0358@2|Bacteria,4P0VD@976|Bacteroidetes,2FMKK@200643|Bacteroidia,4AMUT@815|Bacteroidaceae	976|Bacteroidetes	L	Psort location Cytoplasmic, score 8.96	-	-	3.6.4.12	ko:K17680	-	-	-	-	ko00000,ko01000,ko03029	-	-	-	AAA_25,DnaB_C,Toprim_2,Toprim_4
Bth_01223	226186.BT_1173	2.07e-216	599.0	28VHI@1|root,2ZHJZ@2|Bacteria,4P773@976|Bacteroidetes,2FQZN@200643|Bacteroidia,4AQ6H@815|Bacteroidaceae	976|Bacteroidetes	S	Domain of unknown function (DUF4373)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4373
Bth_01224	226186.BT_1174	5.48e-67	204.0	COG1396@1|root,COG1396@2|Bacteria,4PE5P@976|Bacteroidetes,2FW6S@200643|Bacteroidia,4ATAU@815|Bacteroidaceae	976|Bacteroidetes	K	Helix-turn-helix XRE-family like proteins	-	-	-	-	-	-	-	-	-	-	-	-	-
Bth_01225	226186.BT_1175	2.7e-282	769.0	COG0438@1|root,COG0438@2|Bacteria,4NN80@976|Bacteroidetes,2FR9J@200643|Bacteroidia,4AKHM@815|Bacteroidaceae	976|Bacteroidetes	M	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	-
Bth_01226	1077285.AGDG01000029_gene1352	6.72e-215	594.0	COG1215@1|root,COG1215@2|Bacteria,4NN0X@976|Bacteroidetes,2G05B@200643|Bacteroidia,4AP9S@815|Bacteroidaceae	976|Bacteroidetes	M	Glycosyltransferase like family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
Bth_01227	226186.BT_1177	0.0	922.0	COG2244@1|root,COG2244@2|Bacteria,4NIZ6@976|Bacteroidetes,2FPAV@200643|Bacteroidia,4AM26@815|Bacteroidaceae	976|Bacteroidetes	S	COG2244 Membrane protein involved in the export of O-antigen and teichoic acid	-	-	-	ko:K03328	-	-	-	-	ko00000	2.A.66.2	-	-	Polysacc_synt_3,Polysacc_synt_C
Bth_01228	1077285.AGDG01000029_gene1350	2.5e-280	765.0	COG0438@1|root,COG0438@2|Bacteria,4NDTX@976|Bacteroidetes,2FNGQ@200643|Bacteroidia,4AKZ9@815|Bacteroidaceae	976|Bacteroidetes	M	Psort location Cytoplasmic, score 8.96	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_trans_1_4
Bth_01229	226186.BT_1179	2.31e-230	632.0	COG1442@1|root,COG1442@2|Bacteria,4NPJH@976|Bacteroidetes,2FRQA@200643|Bacteroidia,4AQGG@815|Bacteroidaceae	976|Bacteroidetes	M	Pfam:DUF1792	-	-	-	-	-	-	-	-	-	-	-	-	GT-D
Bth_01230	226186.BT_1180	2.74e-288	786.0	COG0438@1|root,COG0438@2|Bacteria,4NGDA@976|Bacteroidetes,2FMV5@200643|Bacteroidia,4ANJH@815|Bacteroidaceae	976|Bacteroidetes	M	Glycosyltransferase, group 1 family protein	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_transf_4,Glycos_transf_1
Bth_01231	226186.BT_1181	3.22e-211	582.0	COG1215@1|root,COG1215@2|Bacteria,4NG7F@976|Bacteroidetes,2FQCF@200643|Bacteroidia,4AN30@815|Bacteroidaceae	976|Bacteroidetes	M	Glycosyltransferase, group 2 family protein	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
Bth_01232	226186.BT_1182	0.0	1024.0	2EYIZ@1|root,33RSQ@2|Bacteria,4P1BK@976|Bacteroidetes,2FQVU@200643|Bacteroidia,4AMWJ@815|Bacteroidaceae	976|Bacteroidetes	S	Putative polysaccharide deacetylase	-	-	-	-	-	-	-	-	-	-	-	-	Polysacc_deac_3
Bth_01233	226186.BT_1183	0.0	2604.0	COG0642@1|root,COG0745@1|root,COG1215@1|root,COG0745@2|Bacteria,COG1215@2|Bacteria,COG2205@2|Bacteria,4NEG0@976|Bacteroidetes,2FM0D@200643|Bacteroidia,4AMHX@815|Bacteroidaceae	976|Bacteroidetes	M	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_tranf_2_3,Glycos_transf_2
Bth_01234	226186.BT_1184	6.27e-271	741.0	COG3568@1|root,COG3568@2|Bacteria,4NGUV@976|Bacteroidetes,2FNIX@200643|Bacteroidia,4AKR7@815|Bacteroidaceae	976|Bacteroidetes	S	Endonuclease Exonuclease phosphatase family protein	-	-	-	-	-	-	-	-	-	-	-	-	Exo_endo_phos
Bth_01236	226186.BT_1185	0.0	2187.0	COG1629@1|root,COG4771@2|Bacteria,4NF66@976|Bacteroidetes,2FKYY@200643|Bacteroidia,4AN2X@815|Bacteroidaceae	976|Bacteroidetes	P	Psort location OuterMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	CarboxypepD_reg,TonB_dep_Rec
Bth_01237	226186.BT_1186	0.0	1119.0	COG0488@1|root,COG0488@2|Bacteria,4NES5@976|Bacteroidetes,2FNIS@200643|Bacteroidia,4AKNN@815|Bacteroidaceae	976|Bacteroidetes	S	ATP-binding cassette protein, ChvD family	-	-	-	ko:K15738	-	-	-	-	ko00000,ko02000	3.A.1.120.6	-	-	ABC_tran,ABC_tran_Xtn
Bth_01239	226186.BT_1187	8e-136	384.0	COG2207@1|root,COG2207@2|Bacteria,4NHWS@976|Bacteroidetes,2FQ6K@200643|Bacteroidia,4ANTM@815|Bacteroidaceae	976|Bacteroidetes	K	Bacterial transcription activator, effector binding domain	-	-	-	ko:K13652	-	-	-	-	ko00000,ko03000	-	-	-	GyrI-like,HTH_18,Zn_ribbon_2
Bth_01240	1077285.AGDG01000029_gene1338	2.39e-91	276.0	COG2207@1|root,COG3449@1|root,COG2207@2|Bacteria,COG3449@2|Bacteria,4NHWS@976|Bacteroidetes,2FQ6K@200643|Bacteroidia,4ANTM@815|Bacteroidaceae	976|Bacteroidetes	K	Bacterial transcription activator, effector binding domain	-	-	-	ko:K13652	-	-	-	-	ko00000,ko03000	-	-	-	GyrI-like,HTH_18,Zn_ribbon_2
Bth_01241	226186.BT_1189	5.89e-108	311.0	COG4978@1|root,COG4978@2|Bacteria,4NXCD@976|Bacteroidetes,2FRZA@200643|Bacteroidia,4AQSW@815|Bacteroidaceae	976|Bacteroidetes	KT	Bacterial transcription activator, effector binding domain	-	-	-	-	-	-	-	-	-	-	-	-	GyrI-like
Bth_01242	226186.BT_1190	2.05e-257	705.0	COG1162@1|root,COG1162@2|Bacteria,4NE24@976|Bacteroidetes,2FM8Z@200643|Bacteroidia,4AM8S@815|Bacteroidaceae	976|Bacteroidetes	S	One of several proteins that assist in the late maturation steps of the functional core of the 30S ribosomal subunit. Helps release RbfA from mature subunits. May play a role in the assembly of ribosomal proteins into the subunit. Circularly permuted GTPase that catalyzes slow GTP hydrolysis, GTPase activity is stimulated by the 30S ribosomal subunit	-	-	3.1.3.100	ko:K06949	ko00730,ko01100,map00730,map01100	-	R00615,R02135	RC00002,RC00017	ko00000,ko00001,ko01000,ko03009	-	-	-	RsgA_GTPase
Bth_01243	226186.BT_1191	1.29e-183	510.0	2C8MF@1|root,2ZKMZ@2|Bacteria,4P812@976|Bacteroidetes,2FVI1@200643|Bacteroidia,4ATRH@815|Bacteroidaceae	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Bth_01244	226186.BT_1192	0.0	938.0	COG0657@1|root,COG0657@2|Bacteria,4NH62@976|Bacteroidetes,2FKYA@200643|Bacteroidia,4AKTY@815|Bacteroidaceae	976|Bacteroidetes	I	pectin acetylesterase	xynB	-	-	-	-	-	-	-	-	-	-	-	Abhydrolase_3,Lipase_GDSL_2,Peptidase_S9
Bth_01245	226186.BT_1193	0.0	887.0	COG0534@1|root,COG0534@2|Bacteria,4NHCU@976|Bacteroidetes,2FMEH@200643|Bacteroidia,4AM9M@815|Bacteroidaceae	976|Bacteroidetes	V	Psort location CytoplasmicMembrane, score 10.00	-	-	-	-	-	-	-	-	-	-	-	-	MatE
