## Mon Sep  5 19:20:36 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_jwnvvp3e --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_jwnvvp3e --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_jwnvvp3e/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
Csc_01061	411468.CLOSCI_01145	2.16e-119	341.0	COG1418@1|root,COG1418@2|Bacteria,1VBWP@1239|Firmicutes,24JJV@186801|Clostridia	186801|Clostridia	S	Hdig domain protein	-	-	-	ko:K06950	-	-	-	-	ko00000	-	-	-	HD
Csc_01062	411468.CLOSCI_01146	2.67e-130	370.0	COG0302@1|root,COG0302@2|Bacteria,1TRNM@1239|Firmicutes,24867@186801|Clostridia,220VE@1506553|Lachnoclostridium	186801|Clostridia	H	GTP cyclohydrolase I	folE	-	3.5.4.16	ko:K01495	ko00790,ko01100,map00790,map01100	M00126,M00841,M00842,M00843	R00428,R04639,R05046,R05048	RC00263,RC00294,RC00323,RC00945,RC01188	ko00000,ko00001,ko00002,ko01000	-	-	-	GTP_cyclohydroI
Csc_01063	411468.CLOSCI_01147	2.9e-316	860.0	COG0285@1|root,COG0285@2|Bacteria,1TPX5@1239|Firmicutes,247PC@186801|Clostridia,21ZKQ@1506553|Lachnoclostridium	186801|Clostridia	H	Folylpolyglutamate synthase	folC	-	6.3.2.12,6.3.2.17	ko:K11754	ko00790,ko01100,map00790,map01100	M00126,M00841	R00942,R02237,R04241	RC00064,RC00090,RC00162	ko00000,ko00001,ko00002,ko01000	-	-	-	Mur_ligase_C,Mur_ligase_M
Csc_01065	411468.CLOSCI_01150	5.13e-304	829.0	COG0460@1|root,COG0460@2|Bacteria,1TQ2H@1239|Firmicutes,248MU@186801|Clostridia,21ZDV@1506553|Lachnoclostridium	186801|Clostridia	E	Homoserine dehydrogenase	hom	-	1.1.1.3	ko:K00003	ko00260,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00260,map00270,map00300,map01100,map01110,map01120,map01130,map01230	M00017,M00018	R01773,R01775	RC00087	ko00000,ko00001,ko00002,ko01000	-	-	-	ACT,Homoserine_dh,NAD_binding_3
Csc_01066	411468.CLOSCI_01151	0.0	892.0	COG0534@1|root,COG0534@2|Bacteria,1TPFM@1239|Firmicutes,247J9@186801|Clostridia,21YBU@1506553|Lachnoclostridium	186801|Clostridia	V	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	MatE
Csc_01067	411468.CLOSCI_01152	9.41e-111	319.0	COG3275@1|root,COG3275@2|Bacteria,1UFQF@1239|Firmicutes,24PDN@186801|Clostridia	186801|Clostridia	T	ECF transporter, substrate-specific component	-	-	-	-	-	-	-	-	-	-	-	-	ECF-ribofla_trS,ECF_trnsprt
Csc_01068	411468.CLOSCI_01153	1.23e-96	281.0	COG1846@1|root,COG1846@2|Bacteria,1VERP@1239|Firmicutes,24RMR@186801|Clostridia,22408@1506553|Lachnoclostridium	186801|Clostridia	K	helix_turn_helix multiple antibiotic resistance protein	-	-	-	-	-	-	-	-	-	-	-	-	MarR,MarR_2
Csc_01069	411468.CLOSCI_01154	1.94e-147	414.0	2BYWB@1|root,32SGE@2|Bacteria,1VAZ2@1239|Firmicutes,24J86@186801|Clostridia,2202J@1506553|Lachnoclostridium	186801|Clostridia	S	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	DUF3793
Csc_01070	411468.CLOSCI_01155	2.14e-62	191.0	2DMMF@1|root,32SEK@2|Bacteria,1VAB3@1239|Firmicutes,24N8S@186801|Clostridia,2213Y@1506553|Lachnoclostridium	186801|Clostridia	S	Uncharacterized protein conserved in bacteria (DUF2325)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2325
Csc_01071	411468.CLOSCI_01156	1.13e-215	593.0	COG0207@1|root,COG0207@2|Bacteria,1TSIR@1239|Firmicutes,249QG@186801|Clostridia,21YXP@1506553|Lachnoclostridium	186801|Clostridia	F	Catalyzes the reductive methylation of 2'-deoxyuridine- 5'-monophosphate (dUMP) to 2'-deoxythymidine-5'-monophosphate (dTMP) while utilizing 5,10-methylenetetrahydrofolate (mTHF) as the methyl donor and reductant in the reaction, yielding dihydrofolate (DHF) as a by-product. This enzymatic reaction provides an intracellular de novo source of dTMP, an essential precursor for DNA biosynthesis	thyA	-	2.1.1.45	ko:K00560	ko00240,ko00670,ko01100,ko01523,map00240,map00670,map01100,map01523	M00053	R02101	RC00219,RC00332	ko00000,ko00001,ko00002,ko01000	-	-	-	Thymidylat_synt
Csc_01072	411468.CLOSCI_01157	2.37e-115	330.0	COG0262@1|root,COG0262@2|Bacteria,1VB80@1239|Firmicutes,24FTH@186801|Clostridia,2205V@1506553|Lachnoclostridium	186801|Clostridia	H	Key enzyme in folate metabolism. Catalyzes an essential reaction for de novo glycine and purine synthesis, and for DNA precursor synthesis	folA	-	1.5.1.3	ko:K00287	ko00670,ko00790,ko01100,ko01523,map00670,map00790,map01100,map01523	M00126,M00840	R00936,R00937,R00939,R00940,R02235,R02236,R11765	RC00109,RC00110,RC00158	ko00000,ko00001,ko00002,ko01000	-	-	-	DHFR_1
Csc_01073	411468.CLOSCI_01158	4.29e-296	807.0	COG0438@1|root,COG0438@2|Bacteria,1UXEH@1239|Firmicutes,247RC@186801|Clostridia,21YM8@1506553|Lachnoclostridium	186801|Clostridia	M	Psort location	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_transf_4,Glycos_transf_1
Csc_01074	411468.CLOSCI_01159	0.0	1145.0	COG0028@1|root,COG0028@2|Bacteria,1TQE8@1239|Firmicutes,2480U@186801|Clostridia,21YZ6@1506553|Lachnoclostridium	186801|Clostridia	H	Thiamine pyrophosphate enzyme, central domain	ilvB	-	2.2.1.6	ko:K01652	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R00006,R00014,R00226,R03050,R04672,R04673,R08648	RC00027,RC00106,RC01192,RC02744,RC02893	ko00000,ko00001,ko00002,ko01000	-	-	-	TPP_enzyme_C,TPP_enzyme_M,TPP_enzyme_N
Csc_01075	411468.CLOSCI_01160	8.38e-113	324.0	COG0440@1|root,COG0440@2|Bacteria,1V3PG@1239|Firmicutes,24A0D@186801|Clostridia,220N2@1506553|Lachnoclostridium	186801|Clostridia	E	ACT domain	ilvH_1	-	2.2.1.6	ko:K01653	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R00006,R00014,R00226,R03050,R04672,R04673,R08648	RC00027,RC00106,RC01192,RC02744,RC02893	ko00000,ko00001,ko00002,ko01000	-	-	-	ACT,ACT_5,ALS_ss_C
Csc_01076	411468.CLOSCI_01161	6.33e-257	704.0	COG0115@1|root,COG0115@2|Bacteria,1TQQI@1239|Firmicutes,2480D@186801|Clostridia,21ZJC@1506553|Lachnoclostridium	186801|Clostridia	E	Branched-chain amino acid aminotransferase	ilvE	-	2.6.1.42,4.1.3.38	ko:K00826,ko:K02619	ko00270,ko00280,ko00290,ko00770,ko00790,ko01100,ko01110,ko01130,ko01210,ko01230,map00270,map00280,map00290,map00770,map00790,map01100,map01110,map01130,map01210,map01230	M00019,M00036,M00119,M00570	R01090,R01214,R02199,R05553,R10991	RC00006,RC00036,RC01843,RC02148	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_4
Csc_01077	411468.CLOSCI_01162	1.39e-70	213.0	COG1917@1|root,COG1917@2|Bacteria,1V6IB@1239|Firmicutes,24JTU@186801|Clostridia,2210C@1506553|Lachnoclostridium	186801|Clostridia	S	Cupin domain	-	-	-	-	-	-	-	-	-	-	-	-	Cupin_2
Csc_01078	411468.CLOSCI_01164	2.08e-138	391.0	COG1309@1|root,COG1309@2|Bacteria,1V3ZS@1239|Firmicutes,24H9U@186801|Clostridia,220QM@1506553|Lachnoclostridium	186801|Clostridia	K	Bacterial regulatory proteins, tetR family	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
Csc_01079	411468.CLOSCI_01165	0.0	1318.0	COG1033@1|root,COG1033@2|Bacteria,1VSWA@1239|Firmicutes,247R6@186801|Clostridia,21YUC@1506553|Lachnoclostridium	186801|Clostridia	S	MMPL family	-	-	-	ko:K07003	-	-	-	-	ko00000	-	-	-	MMPL
Csc_01080	411468.CLOSCI_01166	0.0	959.0	COG1511@1|root,COG1511@2|Bacteria,1TQ15@1239|Firmicutes,24A8K@186801|Clostridia,21ZY0@1506553|Lachnoclostridium	186801|Clostridia	S	Psort location Cellwall, score	-	-	-	ko:K01421	-	-	-	-	ko00000	-	-	-	-
Csc_01081	411468.CLOSCI_01167	8.84e-185	513.0	COG4976@1|root,COG4976@2|Bacteria,1UHZM@1239|Firmicutes,24A6U@186801|Clostridia,21Z9S@1506553|Lachnoclostridium	186801|Clostridia	S	Methyltransferase domain	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_25
Csc_01082	411468.CLOSCI_01168	8.09e-205	567.0	COG1281@1|root,COG1281@2|Bacteria,1TRCH@1239|Firmicutes,24940@186801|Clostridia,21Z78@1506553|Lachnoclostridium	186801|Clostridia	O	Redox regulated molecular chaperone. Protects both thermally unfolding and oxidatively damaged proteins from irreversible aggregation. Plays an important role in the bacterial defense system toward oxidative stress	hslO	-	-	ko:K04083	-	-	-	-	ko00000,ko03110	-	-	-	HSP33
Csc_01083	411468.CLOSCI_01169	0.0	1277.0	COG0171@1|root,COG0388@1|root,COG0171@2|Bacteria,COG0388@2|Bacteria,1TQ38@1239|Firmicutes,2484Z@186801|Clostridia,21YCP@1506553|Lachnoclostridium	186801|Clostridia	H	Catalyzes the ATP-dependent amidation of deamido-NAD to form NAD. Uses L-glutamine as a nitrogen source	nadE	-	6.3.5.1	ko:K01950	ko00760,ko01100,map00760,map01100	M00115	R00257	RC00010,RC00100	ko00000,ko00001,ko00002,ko01000	-	-	-	CN_hydrolase,NAD_synthase
Csc_01084	411468.CLOSCI_01170	2.57e-99	288.0	COG1433@1|root,COG1433@2|Bacteria,1V7KS@1239|Firmicutes,24MUB@186801|Clostridia,2219V@1506553|Lachnoclostridium	186801|Clostridia	S	Putative redox-active protein (C_GCAxxG_C_C)	-	-	-	-	-	-	-	-	-	-	-	-	C_GCAxxG_C_C
Csc_01085	411468.CLOSCI_01171	2.77e-150	424.0	COG0539@1|root,COG0539@2|Bacteria,1UYC5@1239|Firmicutes,24AJ1@186801|Clostridia,21YYH@1506553|Lachnoclostridium	186801|Clostridia	J	Ribosomal protein S1-like RNA-binding domain	rpsA	-	-	ko:K02945	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	S1
Csc_01086	411468.CLOSCI_01172	0.0	1080.0	COG1227@1|root,COG1227@2|Bacteria,1TPH6@1239|Firmicutes,248RQ@186801|Clostridia,21XFF@1506553|Lachnoclostridium	186801|Clostridia	C	DRTGG domain protein	ppaC	-	3.6.1.1	ko:K15986	ko00190,map00190	-	-	-	ko00000,ko00001,ko01000	-	-	-	CBS,DHH,DHHA2,DRTGG
Csc_01087	411468.CLOSCI_01173	1.57e-130	370.0	COG1853@1|root,COG1853@2|Bacteria,1V1EA@1239|Firmicutes,24FWS@186801|Clostridia,22011@1506553|Lachnoclostridium	186801|Clostridia	S	Flavin reductase like domain	-	-	-	-	-	-	-	-	-	-	-	-	Flavin_Reduct
Csc_01088	411468.CLOSCI_01174	1.82e-311	851.0	COG0534@1|root,COG0534@2|Bacteria,1TP5P@1239|Firmicutes,247PQ@186801|Clostridia,21YZ4@1506553|Lachnoclostridium	186801|Clostridia	V	Psort location CytoplasmicMembrane, score 9.99	-	-	-	-	-	-	-	-	-	-	-	-	MatE
Csc_01089	411468.CLOSCI_01175	6.13e-177	493.0	COG0726@1|root,COG0726@2|Bacteria,1V6DN@1239|Firmicutes,24JSE@186801|Clostridia,21ZRG@1506553|Lachnoclostridium	186801|Clostridia	G	Polysaccharide deacetylase	-	-	3.5.1.104	ko:K22278	-	-	-	-	ko00000,ko01000	-	-	-	Polysacc_deac_1
Csc_01090	411468.CLOSCI_01176	8.03e-170	474.0	COG1179@1|root,COG1179@2|Bacteria,1TQ7A@1239|Firmicutes,248RA@186801|Clostridia,21YZT@1506553|Lachnoclostridium	186801|Clostridia	H	PFAM UBA THIF-type NAD FAD binding protein	thiF	-	-	ko:K22132	-	-	-	-	ko00000,ko03016	-	-	-	ThiF
Csc_01091	411468.CLOSCI_01177	8.04e-313	852.0	COG2256@1|root,COG2256@2|Bacteria,1TPVV@1239|Firmicutes,247X2@186801|Clostridia,21Y39@1506553|Lachnoclostridium	186801|Clostridia	L	MgsA AAA+ ATPase C terminal	rarA	-	-	ko:K07478	-	-	-	-	ko00000	-	-	-	AAA,AAA_assoc_2,MgsA_C,RuvB_N
Csc_01092	411468.CLOSCI_01178	1.29e-76	228.0	COG1937@1|root,COG1937@2|Bacteria,1VA7S@1239|Firmicutes,24NNH@186801|Clostridia,221GH@1506553|Lachnoclostridium	186801|Clostridia	S	Metal-sensitive transcriptional repressor	-	-	-	ko:K21600	-	-	-	-	ko00000,ko03000	-	-	-	Trns_repr_metal
Csc_01093	411468.CLOSCI_01179	1.85e-131	374.0	COG1145@1|root,COG1145@2|Bacteria,1TPAZ@1239|Firmicutes,249NJ@186801|Clostridia,21ZNG@1506553|Lachnoclostridium	186801|Clostridia	C	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	Fer4,Fer4_6
Csc_01094	411468.CLOSCI_01180	2.6e-157	441.0	COG0664@1|root,COG0664@2|Bacteria,1TSP9@1239|Firmicutes,24FRD@186801|Clostridia,21Y9K@1506553|Lachnoclostridium	186801|Clostridia	K	Cyclic nucleotide-monophosphate binding domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_Crp_2,cNMP_binding
Csc_01095	411468.CLOSCI_01182	1.17e-249	685.0	COG1476@1|root,COG1476@2|Bacteria,1V7TA@1239|Firmicutes,2496Q@186801|Clostridia,221AP@1506553|Lachnoclostridium	186801|Clostridia	K	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
Csc_01096	411468.CLOSCI_01183	6.07e-190	528.0	COG1277@1|root,COG1277@2|Bacteria,1VIB7@1239|Firmicutes,24QIN@186801|Clostridia,221DD@1506553|Lachnoclostridium	186801|Clostridia	S	ABC-2 family transporter protein	-	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane_2,ABC2_membrane_4
Csc_01097	411468.CLOSCI_01184	3.68e-172	480.0	COG1131@1|root,COG1131@2|Bacteria,1TPBQ@1239|Firmicutes,247M8@186801|Clostridia,22231@1506553|Lachnoclostridium	186801|Clostridia	V	Psort location CytoplasmicMembrane, score 9.49	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
Csc_01098	411468.CLOSCI_01185	4.39e-66	200.0	2DMN4@1|root,32UH9@2|Bacteria,1VBSI@1239|Firmicutes,24N7J@186801|Clostridia,22117@1506553|Lachnoclostridium	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Csc_01099	411468.CLOSCI_01186	3.17e-239	657.0	COG0095@1|root,COG0095@2|Bacteria,1TQ5U@1239|Firmicutes,247S9@186801|Clostridia,21XYK@1506553|Lachnoclostridium	186801|Clostridia	H	Lipoate-protein ligase	lplA	-	6.3.1.20	ko:K03800	ko00785,ko01100,map00785,map01100	-	R07770,R07771,R11143	RC00043,RC00070,RC00090,RC00992,RC02896	ko00000,ko00001,ko01000	-	-	-	BPL_LplA_LipB,Lip_prot_lig_C
Csc_01101	411468.CLOSCI_01188	2.06e-237	654.0	COG1420@1|root,COG1420@2|Bacteria,1TQP7@1239|Firmicutes,247K2@186801|Clostridia,21Z5A@1506553|Lachnoclostridium	186801|Clostridia	K	Negative regulator of class I heat shock genes (grpE- dnaK-dnaJ and groELS operons). Prevents heat-shock induction of these operons	hrcA	-	-	ko:K03705	-	-	-	-	ko00000,ko03000	-	-	-	HrcA,HrcA_DNA-bdg
Csc_01102	411468.CLOSCI_01189	2.38e-115	336.0	COG0576@1|root,COG0576@2|Bacteria,1V6G2@1239|Firmicutes,24MQK@186801|Clostridia,2201C@1506553|Lachnoclostridium	186801|Clostridia	O	Participates actively in the response to hyperosmotic and heat shock by preventing the aggregation of stress-denatured proteins, in association with DnaK and GrpE. It is the nucleotide exchange factor for DnaK and may function as a thermosensor. Unfolded proteins bind initially to DnaJ	grpE	-	-	ko:K03687	-	-	-	-	ko00000,ko03029,ko03110	-	-	-	GrpE
Csc_01103	411468.CLOSCI_01190	0.0	1164.0	COG0443@1|root,COG0443@2|Bacteria,1TP1J@1239|Firmicutes,248QV@186801|Clostridia,21Y9B@1506553|Lachnoclostridium	186801|Clostridia	O	Heat shock 70 kDa protein	dnaK	-	-	ko:K04043	ko03018,ko04212,ko05152,map03018,map04212,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	1.A.33.1	-	-	HSP70
Csc_01104	411468.CLOSCI_01191	2.06e-248	686.0	COG0484@1|root,COG0484@2|Bacteria,1TP00@1239|Firmicutes,248EM@186801|Clostridia,21Y72@1506553|Lachnoclostridium	186801|Clostridia	O	ATP binding to DnaK triggers the release of the substrate protein, thus completing the reaction cycle. Several rounds of ATP-dependent interactions between DnaJ, DnaK and GrpE are required for fully efficient folding. Also involved, together with DnaK and GrpE, in the DNA replication of plasmids through activation of initiation proteins	dnaJ	-	-	ko:K03686	-	-	-	-	ko00000,ko03029,ko03110	-	-	-	DnaJ,DnaJ_C,DnaJ_CXXCXGXG
Csc_01105	411468.CLOSCI_01192	7.17e-260	714.0	COG0842@1|root,COG0842@2|Bacteria,1UYEY@1239|Firmicutes,24BCP@186801|Clostridia,220F7@1506553|Lachnoclostridium	186801|Clostridia	V	ABC-2 family transporter protein	-	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane_3
Csc_01106	411468.CLOSCI_01193	5.72e-263	721.0	COG0842@1|root,COG0842@2|Bacteria,1TR76@1239|Firmicutes,24A0F@186801|Clostridia,21ZX0@1506553|Lachnoclostridium	186801|Clostridia	V	ABC-2 family transporter protein	-	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane_3
Csc_01107	411468.CLOSCI_01194	1.04e-220	608.0	COG1131@1|root,COG1131@2|Bacteria,1TPMQ@1239|Firmicutes,248QD@186801|Clostridia,220P4@1506553|Lachnoclostridium	186801|Clostridia	V	PFAM ABC transporter related	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran,DUF4162
Csc_01108	411468.CLOSCI_01195	5.98e-263	721.0	COG4585@1|root,COG4585@2|Bacteria,1UUZ9@1239|Firmicutes,248T2@186801|Clostridia,21YIN@1506553|Lachnoclostridium	186801|Clostridia	T	Histidine kinase	-	-	-	-	-	-	-	-	-	-	-	-	HATPase_c,HisKA_3
Csc_01109	411468.CLOSCI_01196	1.63e-139	395.0	COG2197@1|root,COG2197@2|Bacteria,1TQ1U@1239|Firmicutes,25B1X@186801|Clostridia,2244Z@1506553|Lachnoclostridium	186801|Clostridia	K	response regulator receiver	-	-	-	-	-	-	-	-	-	-	-	-	GerE,Response_reg
Csc_01110	411468.CLOSCI_01197	0.0	1512.0	COG1523@1|root,COG1523@2|Bacteria,1TP3M@1239|Firmicutes,2481P@186801|Clostridia,21Y12@1506553|Lachnoclostridium	186801|Clostridia	G	Belongs to the glycosyl hydrolase 13 family	glgX	-	3.2.1.41,3.2.1.68	ko:K01200,ko:K01214	ko00500,ko01100,ko01110,map00500,map01100,map01110	M00565	R02111,R09995,R11261	-	ko00000,ko00001,ko00002,ko01000	-	CBM48,GH13	-	Alpha-amylase,CBM_48
Csc_01111	411468.CLOSCI_01198	7.72e-315	860.0	COG0534@1|root,COG0534@2|Bacteria,1TQ56@1239|Firmicutes,248YU@186801|Clostridia,21ZC5@1506553|Lachnoclostridium	186801|Clostridia	V	MATE efflux family protein	-	-	-	-	-	-	-	-	-	-	-	-	MatE
Csc_01112	411468.CLOSCI_01199	9.74e-98	284.0	COG2423@1|root,COG2423@2|Bacteria,1TPHM@1239|Firmicutes,24DP8@186801|Clostridia,222BG@1506553|Lachnoclostridium	186801|Clostridia	E	Ornithine cyclodeaminase/mu-crystallin family	-	-	-	-	-	-	-	-	-	-	-	-	OCD_Mu_crystall
Csc_01113	411468.CLOSCI_01200	4.58e-119	340.0	COG2423@1|root,COG2423@2|Bacteria,1TPHM@1239|Firmicutes,24DP8@186801|Clostridia,222A2@1506553|Lachnoclostridium	186801|Clostridia	E	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	OCD_Mu_crystall
Csc_01114	411468.CLOSCI_01201	5.95e-84	248.0	COG0251@1|root,COG0251@2|Bacteria,1V6HG@1239|Firmicutes,24J8Y@186801|Clostridia,220VM@1506553|Lachnoclostridium	186801|Clostridia	J	endoribonuclease L-PSP	-	-	3.5.99.10	ko:K09022	-	-	R11098,R11099	RC03275,RC03354	ko00000,ko01000	-	-	-	Ribonuc_L-PSP
Csc_01115	1235798.C817_01684	1.03e-179	502.0	COG0489@1|root,COG0489@2|Bacteria,1TQ34@1239|Firmicutes,24817@186801|Clostridia,27VCB@189330|Dorea	186801|Clostridia	F	Binds and transfers iron-sulfur (Fe-S) clusters to target apoproteins. Can hydrolyze ATP	mrp	-	-	-	-	-	-	-	-	-	-	-	ParA
Csc_01116	411468.CLOSCI_01203	0.0	1053.0	COG0296@1|root,COG0296@2|Bacteria,1TP4M@1239|Firmicutes,247WH@186801|Clostridia,2225I@1506553|Lachnoclostridium	186801|Clostridia	G	Psort location Cytoplasmic, score 8.87	glgB	-	2.4.1.18	ko:K00700	ko00500,ko01100,ko01110,map00500,map01100,map01110	M00565	R02110	-	ko00000,ko00001,ko00002,ko01000,ko04147	-	CBM48,GH13	-	Alpha-amylase,Alpha-amylase_C,CBM_48
Csc_01117	411468.CLOSCI_01205	2.61e-125	358.0	COG1309@1|root,COG1309@2|Bacteria,1V7J5@1239|Firmicutes,24JZZ@186801|Clostridia,2243V@1506553|Lachnoclostridium	186801|Clostridia	K	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
Csc_01118	411468.CLOSCI_01206	0.0	902.0	COG4277@1|root,COG4277@2|Bacteria,1TRT2@1239|Firmicutes,247UD@186801|Clostridia,21XTS@1506553|Lachnoclostridium	186801|Clostridia	S	Psort location Cytoplasmic, score 8.87	-	-	-	-	-	-	-	-	-	-	-	-	HHH_3,Radical_SAM
Csc_01119	411468.CLOSCI_01207	6.67e-190	526.0	COG1573@1|root,COG1573@2|Bacteria,1UY78@1239|Firmicutes,24FDP@186801|Clostridia,223PS@1506553|Lachnoclostridium	186801|Clostridia	L	Domain of unknown function (DUF4130	-	-	-	-	-	-	-	-	-	-	-	-	DUF4130
Csc_01120	411468.CLOSCI_01208	0.0	1605.0	COG1199@1|root,COG1199@2|Bacteria,1TPNB@1239|Firmicutes,248ZI@186801|Clostridia,21XK3@1506553|Lachnoclostridium	186801|Clostridia	KL	HELICc2	dinG	-	3.1.12.1,3.6.4.12	ko:K07464,ko:K10844	ko03022,ko03420,map03022,map03420	M00290	-	-	ko00000,ko00001,ko00002,ko01000,ko02048,ko03021,ko03400	-	-	-	DEAD,DEAD_2,HBB,Helicase_C_2,PDDEXK_1
Csc_01121	411468.CLOSCI_01209	2.42e-206	571.0	COG0583@1|root,COG0583@2|Bacteria,1TRJK@1239|Firmicutes,24AY4@186801|Clostridia,21XDR@1506553|Lachnoclostridium	186801|Clostridia	K	Psort location Cytoplasmic, score 9.98	-	-	-	-	-	-	-	-	-	-	-	-	HTH_1,LysR_substrate
Csc_01122	411468.CLOSCI_01210	1.32e-152	431.0	COG4478@1|root,COG4478@2|Bacteria,1VA1P@1239|Firmicutes,24N7Q@186801|Clostridia,21ZMN@1506553|Lachnoclostridium	186801|Clostridia	S	Protein of unknown function (DUF1461)	-	-	-	-	-	-	-	-	-	-	-	-	DUF1461
Csc_01123	411468.CLOSCI_01211	0.0	2507.0	COG0046@1|root,COG0047@1|root,COG0046@2|Bacteria,COG0047@2|Bacteria,1TPAS@1239|Firmicutes,247W2@186801|Clostridia,21YF7@1506553|Lachnoclostridium	186801|Clostridia	F	bifunctional enzyme phosphoribosylformylglycinamidine (FGAM) synthase (synthetase domain glutamine amidotransferase domain) K01952	purL	-	6.3.5.3	ko:K01952	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04463	RC00010,RC01160	ko00000,ko00001,ko00002,ko01000	-	-	-	AIRS,AIRS_C,GATase_5
Csc_01124	411468.CLOSCI_01212	0.0	879.0	COG0334@1|root,COG0334@2|Bacteria,1TP45@1239|Firmicutes,24960@186801|Clostridia,21ZF0@1506553|Lachnoclostridium	186801|Clostridia	C	Belongs to the Glu Leu Phe Val dehydrogenases family	gdhA	-	1.4.1.3,1.4.1.4	ko:K00261,ko:K00262	ko00220,ko00250,ko00471,ko00910,ko01100,ko01200,ko04217,ko04964,map00220,map00250,map00471,map00910,map01100,map01200,map04217,map04964	M00740	R00243,R00248	RC00006,RC02799	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	ELFV_dehydrog,ELFV_dehydrog_N
Csc_01127	411468.CLOSCI_01216	1.13e-84	250.0	2BCYJ@1|root,326JP@2|Bacteria,1W5XR@1239|Firmicutes,25AG7@186801|Clostridia,223GY@1506553|Lachnoclostridium	186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Csc_01128	411468.CLOSCI_01217	9.74e-126	358.0	COG0245@1|root,COG0245@2|Bacteria,1V3P0@1239|Firmicutes,24HCM@186801|Clostridia,21YK9@1506553|Lachnoclostridium	186801|Clostridia	H	Involved in the biosynthesis of isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP), two major building blocks of isoprenoid compounds. Catalyzes the conversion of 4- diphosphocytidyl-2-C-methyl-D-erythritol 2-phosphate (CDP-ME2P) to 2-C-methyl-D-erythritol 2,4-cyclodiphosphate (ME-CPP) with a corresponding release of cytidine 5-monophosphate (CMP)	ispF	-	2.7.7.60,4.6.1.12	ko:K01770,ko:K12506	ko00900,ko01100,ko01110,ko01130,map00900,map01100,map01110,map01130	M00096	R05633,R05637	RC00002,RC01440	ko00000,ko00001,ko00002,ko01000	-	-	-	IspD,YgbB
